"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}"
0.0519330224611255,14.9928366604099,0.600669473266587,0.070380132370382,-0.00420815985320363,2.07580648909434,-0.0390261480606405,0.0980566426849319,0.00691265689583889,0.282256125803175,0.0181873647861228,0.519354026450634,0.0171896130297337,0.251795327127143,-0.00045270331750343
0.0532270661739949,14.7229007917202,0.589917732027516,0.0730745202390915,-0.00425782921111154,2.08932813661977,-0.0377026271471939,0.0980376613966238,0.00717683411268028,0.282205916156721,0.0188849667004563,0.519303766954026,0.0178754384448162,0.253435502971978,-0.00043735047490745
0.0545211098868643,14.4626525277809,0.579551337124009,0.0757857456005004,-0.0043058154186819,2.10179683620665,-0.0364260566189914,0.0980178430811974,0.00744260960347629,0.282153492712843,0.0195868345365185,0.519251294793735,0.0185659288553623,0.254947956231866,-0.0004225422567803
0.0558151535997338,14.2117696977051,0.569558098475728,0.0785124561295944,-0.00435217891488073,2.11325156656876,-0.0351949152731692,0.0979971848857044,0.00770984788936059,0.282098847925118,0.0202926085734714,0.519196602418425,0.0192607102103709,0.25633741502479,-0.000408261017168763
0.0584032410254726,13.7370465614511,0.550651331272846,0.0840079418882728,-0.00444023537434844,2.13324645140076,-0.0328639562555423,0.0979533359680986,0.00824827089278767,0.281982860234412,0.0217147017733937,0.519080522943182,0.0206619254255124,0.258762794554913,-0.000381221892564291
0.0609913284512115,13.2963487358786,0.533107334928615,0.0895510853287776,-0.00452244525756176,2.14960051675549,-0.0306985072050527,0.0979061099787879,0.00879111078428048,0.281857940737609,0.023148611370999,0.51895551609655,0.0220763432555358,0.260746542682441,-0.000356102683578611
0.0635794158769503,12.8873180208112,0.516836294212461,0.0951321985170808,-0.00459925030787819,2.16259802232071,-0.0286873778818552,0.0978555212230081,0.00933739611312541,0.281724127258045,0.0245917577977876,0.518821619562058,0.0235012793942995,0.262323140107502,-0.00033277358342952
0.0661675033026892,12.5078297548502,0.501757144284239,0.100742676304524,-0.00467104804035315,2.1724944599796,-0.0268204742266582,0.097801594126722,0.009886262502682,0.281581484387521,0.0260418457052066,0.518678897786549,0.024934344242221,0.263523577995526,-0.000311117501029235
0.068755590728428,12.1559677796917,0.487796663633645,0.10637487383426,-0.00473819649952025,2.17951966984678,-0.0250886838657633,0.0977443618280395,0.0104369406834235,0.281430099761009,0.0274968322035143,0.518527438258494,0.0263734100170552,0.264375735952414,-0.000291028732842854
0.0713436781541669,11.8299488117817,0.47488650795204,0.112021772201753,-0.00480102849769489,2.18388707480031,-0.0234835083067296,0.0976838673923237,0.0109887238239445,0.281270087269719,0.028954840127402,0.518367354712329,0.0278165206436306,0.264905502173277,-0.000272408696358063
0.0743965381411642,11.4763330947088,0.46092062579827,0.118692852970944,-0.00487001830600449,2.18589324266165,-0.0217419710498045,0.0976083876517976,0.0116401314432614,0.281070438404053,0.0306762102387985,0.518167626749978,0.0295215334627174,0.265148850334858,-0.000252206864177733
0.0774493981281616,11.1537336327218,0.448225280377453,0.12536535410582,-0.00493392244682503,2.18479068318596,-0.0201529158036202,0.0975285465723619,0.0122911595662343,0.280859254418172,0.0323966930567744,0.517956368491348,0.0312268647909491,0.265015109870457,-0.000233773823321994
0.080502258115159,10.8597215354676,0.436705907778071,0.132030140795635,-0.00499319199976906,2.18086795946231,-0.0187046307789618,0.0974444631512921,0.012940888731323,0.280636850026384,0.034113846308596,0.517733894347914,0.0329299654048782,0.264539283482778,-0.000216973717035957
0.0835551181021564,10.5920581082452,0.426274855267228,0.138678973203703,-0.00504824161914348,2.1743901401442,-0.0173862774310054,0.0973562681304344,0.0135884898246625,0.280403571007153,0.0358254675220595,0.517500549797234,0.0346285345180974,0.263753523999492,-0.000201680818199662
0.0866079780891538,10.3486774585257,0.416850746164885,0.145304419822665,-0.00509945279604746,2.16560097202134,-0.0161878106362512,0.0972641021811499,0.0142332156203313,0.280159789402633,0.037529571575099,0.517256706585463,0.0363204965573875,0.262687397906189,-0.000187778603380514
0.0927136980631485,9.9272051271211,0.400723369699881,0.158458693376833,-0.00519175011632223,2.14197683739097,-0.0141135863883769,0.0970684650473873,0.0155113859259623,0.279642325273809,0.0409081729432165,0.516739129852364,0.0396772145205847,0.259821790375524,-0.000163717602105172
0.0988194180371433,9.58169571158937,0.387779211261095,0.171447015014586,-0.00527257352000981,2.11158617075538,-0.0124150535260605,0.0968588164023387,0.0167707985837896,0.279087802388322,0.0442374237508069,0.51618450670222,0.0429873023614671,0.256135402512627,-0.000144014620902302
0.104925138011138,9.3005309417285,0.377547558917805,0.18423253078029,-0.00534402740102491,2.07577506891294,-0.011034618886656,0.0966364823154315,0.0180077840307822,0.278499727958824,0.0475075699440556,0.515596342341429,0.0462405070782224,0.25179151585914,-0.000128001579085209
0.110420285987733,9.09425170277827,0.370320001750359,0.195541741003159,-0.00540180081669601,2.03985694169362,-0.0100229960915558,0.0964266530893734,0.0190994914587178,0.277944730018539,0.0503937742282634,0.515041270802908,0.0491130134832955,0.247434647027436,-0.000116266754662047
