"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}"
0,39.2699081698724,0,0,0,0,0,0.0983,0,0.2829,0,0.52,0,0,0
3.125e-005,39.2305071726804,0.0369593502092129,1.23108880462412e-007,-1.15479925665405e-007,0.00393948417479719,-0.00369535762129296,0.0982999999999993,1.21016029494551e-008,0.282899999999998,2.93638186224893e-008,0.519999999999996,1.98352824722187e-009,0.0004778594304029,-4.28661484069983e-005
6.25e-005,39.1911743488973,0.0729650280303311,3.69094400009629e-007,-3.43441975451525e-007,0.00787153662551093,-0.00729478559315585,0.0982999999999933,3.62819795209457e-008,0.282899999999981,8.80997227646616e-008,0.519999999999967,6.66963038510651e-009,0.000954817392674476,-8.46195128806079e-005
9.0625e-005,39.1558291876138,0.104616882871574,6.89570890964152e-007,-6.37360529642329e-007,0.0114044503714046,-0.0104585014845091,0.0982999999999766,6.77848185817708e-008,0.282899999999934,1.64692875521857e-007,0.519999999999885,1.3574693943671e-008,0.00138335983005138,-0.000121318617220306
0.00011875,39.1205407748233,0.135491587802035,1.11473460638836e-006,-1.02273757839883e-006,0.0149311658318822,-0.0135440450923115,0.0982999999999389,1.09578411807953e-007,0.282899999999827,2.66410307115585e-007,0.519999999999702,2.39192272772657e-008,0.00181115041540731,-0.000157110923070813
0.000146875,39.0853053177752,0.165648303157489,1.63862708866694e-006,-1.4925210195864e-006,0.0184520920742795,-0.0165573677106509,0.098299999999868,1.61077042815888e-007,0.282899999999625,3.91864311704698e-007,0.519999999999361,3.79875779608933e-008,0.0022382387686101,-0.000192065465443551
0.000203125,39.0149533385166,0.224369748002246,2.91110654459904e-006,-2.61898224436615e-006,0.0254809276028592,-0.0224238798890028,0.0982999999995835,2.86161773333682e-007,0.28289999999882,6.96913008198766e-007,0.519999999998007,7.59523180602605e-008,0.00309083651822682,-0.000260117006712432
0.000259375,38.9447918224317,0.280568179518869,4.54720808565344e-006,-4.04130153126438e-006,0.0324888987036435,-0.0280366114442306,0.0982999999989837,4.46990554818193e-007,0.282899999997125,1.08972829720012e-006,0.519999999995189,1.3153570413994e-007,0.00394090341275196,-0.000325224692753074
0.000371875,38.8050662015592,0.385327940917845,8.99967496888497e-006,-7.77793786534137e-006,0.0464391984564805,-0.0384939044024578,0.0982999999960191,8.84668049429451e-007,0.282899999988778,2.16180071476398e-006,0.519999999981606,3.1765164691014e-007,0.00563307477277108,-0.00044652929106851
0.000524645270563406,38.6165409176832,0.512634486335582,1.75341014803449e-005,-1.459066140081e-005,0.0652490547115151,-0.0511904953265542,0.0982999999848891,1.72360217542958e-006,0.282899999957595,4.22474023858937e-006,0.519999999932357,7.65294420580061e-007,0.00791471033650678,-0.000593809745788028
0.000677415541126811,38.4293444480474,0.624558259217422,2.8923476953413e-005,-2.31786933327553e-005,0.0839117547977334,-0.0623399324550784,0.0982999999588827,2.84317778412408e-006,0.282899999885095,6.98931192956629e-006,0.519999999821404,1.4936437408621e-006,0.0101784958569651,-0.000723143216478909
0.000830185811690217,38.2434158325813,0.722594656759255,4.31497076580256e-005,-3.33578399967506e-005,0.10243348519082,-0.0720926764759417,0.0982999999084877,4.24161626146767e-006,0.282899999745212,1.04550294518213e-005,0.519999999613296,2.54588559005857e-006,0.0124251817536465,-0.000836275047120924
0.000982956082253622,38.0586907660354,0.808326615184069,6.01941661650897e-005,-4.49330928535675e-005,0.120820769552872,-0.0806079960541391,0.098299999821913,5.91708653045505e-006,0.282899999505849,1.46215153674717e-005,0.519999999266498,3.96787905547577e-006,0.0146555593467634,-0.000935052754228013
0.00113572635281703,37.8751278696534,0.882762293919793,8.00433006508975e-005,-5.77803259335789e-005,0.139077813518645,-0.0879873277623114,0.0982999996850994,7.86825644558133e-006,0.282899999128873,1.94880886838679e-005,0.519999998733086,5.78837341263928e-006,0.0168701387798117,-0.00102065300204281
0.00128849662338043,37.6926656743222,0.94739341094211,0.000102675837704983,-7.17159234470194e-005,0.157210870366494,-0.0943807614769759,0.0982999994818446,1.00930348286658e-005,0.282899998570608,2.50534231108607e-005,0.519999997960885,8.04957767614803e-006,0.0190696785754557,-0.00109481683313292
0.00144126689394384,37.5112484802518,1.00356245499622,0.000128070844781901,-8.6574708887848e-005,0.175225614738157,-0.0999233719551825,0.0982999991938348,1.25893640076455e-005,0.282899997781902,3.13158587212117e-005,0.519999996893348,1.0788995269545e-005,0.0212548670677384,-0.00115911111468012
0.00159403716450724,37.3308308115899,1.05235528083829,0.000156209397006975,-0.000102223160147225,0.193126688843214,-0.104724412283093,0.0982999988006724,1.53553836633369e-005,0.282899996708174,3.82735326933442e-005,0.519999995469376,1.40364214646484e-005,0.0234262673566818,-0.00121480318248388
0.00174680743507065,37.151375025325,1.09466116350749,0.000187074106059862,-0.000118552002016828,0.210917943924438,-0.108873356340664,0.0982999982799112,1.8389384518423e-005,0.282899995289501,4.59244264520355e-005,0.519999993623331,1.78157468396881e-005,0.0255843465980343,-0.00126293093355171
0.00205234797619746,36.7952292974704,1.16259238391718,0.000256917609540316,-0.000152909606864803,0.246183299192498,-0.115494690357394,0.0982999967557728,2.525500073998e-005,0.282899991151418,6.32969477620651e-005,0.519999988379559,2.70420801157016e-005,0.02986203419205,-0.00133973840814577
0.00235788851732427,36.4425859885978,1.21255103459269,0.000337474115959494,-0.000189010174056065,0.281044847547663,-0.120310052588988,0.0982999944023666,3.31737049691327e-005,0.282899984785409,8.34149355238603e-005,0.519999980550229,3.86006235219979e-005,0.0340907400075316,-0.00139559661003226
0.00266342905845108,36.0932645935612,1.24859498027521,0.000428622818405037,-0.000226356697488802,0.315521243539093,-0.123727714540077,0.098299990970284,4.2133621759101e-005,0.282899975530055,0.000106258361044776,0.519999969455867,5.25891885284916e-005,0.038272726841292,-0.0014352414886649
