"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}"
0.00044176275436666,46.9030895309123,0.868384116618265,1.1181776925165e-005,-9.57846270547567e-006,0.0503513041156294,-0.0408318269282991,0.0982999999938547,1.09916867172082e-006,0.282899999982695,2.68791520453028e-006,0.519999999971819,4.16861697096726e-007,0.00610761318922584,-0.00047364919236827
0.000527650955676658,46.8063792514258,0.931429662166867,1.5920954681878e-005,-1.33589728184489e-005,0.0599986361754933,-0.0471174789325945,0.0982999999875416,1.56502984516249e-006,0.282899999965005,3.83352773958003e-006,0.519999999943848,6.66115284420011e-007,0.00727783456808734,-0.000546562755618096
0.000613539156986655,46.7100557161796,0.989968678913748,2.14869213411103e-005,-1.76600080053712e-005,0.0696031598668195,-0.052949875431348,0.098299999977308,2.11216436766861e-006,0.28289999993641,5.18218536495682e-006,0.519999999899437,9.94997467100964e-007,0.0084428632918452,-0.000614218555003636
0.000699427358296653,46.6141062501359,1.04431253518642,2.78759899666857e-005,-2.24432125981567e-005,0.0791661611280597,-0.0583603450356509,0.098299999961807,2.74020981337032e-006,0.282899999893213,6.73380782194497e-006,0.5199999998335,1.41252211536873e-006,0.00960285534483365,-0.00067698000241355
0.000785315559606651,46.5185193042138,1.09474410187437,3.50846488811025e-005,-2.76737477370569e-005,0.0886888124257008,-0.0633773490287521,0.0982999999394997,3.44882098430483e-006,0.28289999983121,8.48827988411752e-006,0.51999999974042,1.92683429649882e-006,0.0107579529472375,-0.000735177248733524
0.000871203760916649,46.4232841189084,1.14152619979972,4.31094973088195e-005,-3.33192493866035e-005,0.0981722067141016,-0.068027331313039,0.0982999999086582,4.23766358414439e-006,0.282899999745693,1.04454584860093e-005,0.519999999614082,2.54546445790737e-006,0.0119082886744205,-0.000789117043231253
0.000957091962226647,46.3283905633212,1.18490563678462,5.19472136043024e-005,-3.93493304024658e-005,0.107617373691341,-0.0723351246064498,0.0982999998673681,5.1064110950063e-006,0.282899999631465,1.26051758650602e-005,0.519999999447905,3.27544962904321e-006,0.0130539874287597,-0.000839087445434818
0.00104298016353664,46.2338291305227,1.2251133228448,6.15945541364462e-005,-4.57355663314945e-005,0.11702528026853,-0.0763239620328223,0.0982999998135303,6.05474466778416e-006,0.282899999482844,1.49672395967237e-005,0.519999999234868,4.12333682330676e-006,0.0141951664965727,-0.000885357959580738
0.00121475656615664,46.0456676107926,1.29686062760385,8.33055299036116e-005,-5.94722431185625e-005,0.135732877362703,-0.0834300091247922,0.0982999996589083,8.18893358005341e-006,0.282899999057326,2.02975233832747e-005,0.519999998638021,6.19665454817589e-006,0.0164643980240958,-0.000967788105847589
0.00138653296877664,45.8587350931617,1.35832051458622,0.000108217995455744,-7.43382861321149e-005,0.154301566798035,-0.0895016676079617,0.0982999994243977,1.06378289325361e-005,0.282899998414278,2.64343320127171e-005,0.519999997759149,8.80872438702639e-006,0.0187167800526016,-0.00103821934425236
0.00155830937139663,45.6729751981003,1.4108396996361,0.000136308599120786,-9.01680922352976e-005,0.172737103285851,-0.0946744370824333,0.0982999990867913,1.33991352520806e-005,0.282899997491504,3.33753863522673e-005,0.519999996527658,1.19965317122476e-005,0.0209530106285737,-0.00109822347015623
0.00173008577401663,45.488338484014,1.45558848749106,0.000167554922785482,-0.000106817834763694,0.191044543076152,-0.0990660671552873,0.0982999986201308,1.64706488327449e-005,0.28289999621965,4.11181513089465e-005,0.519999994866989,1.57916427346373e-005,0.0231737030751373,-0.00114916637900133
0.00190186217663662,45.304781482056,1.49358534692666,0.000201935358561812,-0.000124162429666363,0.209228341093078,-0.102779030124335,0.0982999979957668,1.98502456117176e-005,0.282899994522358,4.96598732371888e-005,0.519999992694754,2.0220961238934e-005,0.0253793977745904,-0.00119223674944228
0.00207363857925662,45.1222659253475,1.52571654506266,0.000239429011950987,-0.000142093111537867,0.227292428496982,-0.105902496528577,0.0982999971824147,2.35358716499115e-005,0.282899992316407,5.89976102692146e-005,0.519999989922828,2.53073336369567e-005,0.0275705715766839,-0.00122846895973149
0.00224541498187662,44.940758152309,1.55275135480074,0.000280015628388385,-0.000160515556111765,0.24524027271864,-0.108513865279515,0.0982999961462099,2.75255359108711e-005,0.28289998951185,6.91282562103928e-005,0.519999986457381,3.10700180197233e-005,0.029747645080771,-0.00125876083724238
0.00241719138449661,44.7602284150034,1.57535968453753,0.000323675508332314,-0.000179347703690863,0.263074947049485,-0.110680537515299,0.0982999948507593,3.18173019135055e-005,0.282899986012146,8.00485683044595e-005,0.519999982198914,3.75252279873207e-005,0.0319109910771025,-0.00128389423517747
0.00258896778711661,44.5806503815898,1.59412475799672,0.000370389445786889,-0.000198518193707171,0.280799180703563,-0.112461192411137,0.0982999932571931,3.6409281688363e-005,0.282899981714277,9.1755187096655e-005,0.519999977042284,4.46865236778433e-005,0.0340609406193422,-0.00130454983196918
0.0027607441897366,44.4020007279196,1.60955352028987,0.000420138677466266,-0.000217965080014377,0.298415399912194,-0.113906834208915,0.0982999913242137,4.12996307799228e-005,0.282899976508879,0.000104244652634761,0.519999970876713,5.25651325725577e-005,0.0361977880093491,-0.00132131927682342
0.0029325205923566,44.2242587722208,1.62208594532349,0.000472904837189303,-0.000237634681822822,0.315925764683457,-0.115061728703235,0.0982999890081441,4.64865437630079e-005,0.282899970280348,0.000117513418923762,0.519999963585801,6.11702363938562e-005,0.0383217952561034,-0.00133471605295752
0.00327607339759659,43.871426398354,1.63993883451604,0.000587416207919366,-0.000277462214357696,0.350636445216483,-0.116647879959815,0.0982999830404095,5.77430099176942e-005,0.282899954261006,0.000146374320648426,0.519999945134401,8.05880304683125e-005,0.0425322008047594,-0.00135311540753386
0.00361962620283658,43.5220283391811,1.65017756073838,0.000713783038732132,-0.000317697915030044,0.384944416979712,-0.117470574078688,0.098299974958753,7.01648667493626e-005,0.282899932611122,0.000178308292179838,0.519999920645638,0.000102982117793351,0.0466937577796391,-0.00136265865931278
0.00396317900807657,43.1759636191783,1.65469183633444,0.000851868882255467,-0.000358113484152858,0.418860459762375,-0.11771992379268,0.098299964332801,8.37387009977865e-005,0.28289990419312,0.000213285083986603,0.519999888989644,0.000128376378708817,0.0508077737691761,-0.00136555111599509
0.00430673181331656,42.8331494940595,1.65491252660377,0.00100154064845304,-0.000398537226312529,0.452393513443265,-0.117539874108815,0.0982999506984417,9.84514292837622e-005,0.282899867780508,0.000251274022822907,0.519999848950984,0.000156780848965629,0.0548753331806681,-0.00136346253966225
0.00465028461855656,42.4935172596295,1.65191841020865,0.00116266807738857,-0.000438840870190656,0.485551099741586,-0.117038944249912,0.0982999335591821,0.000114290246257756,0.282899822061346,0.000292244176409601,0.519999799230833,0.00018819500942705,0.0588973483986543,-0.00135765175329898
0.00499383742379655,42.1570089062442,1.646521389503,0.00133512331645616,-0.000478929048939501,0.518339658884785,-0.116298801285602,0.0982999123874706,0.000131242583016461,0.282899765641658,0.00033616448434688,0.519999738449485,0.000222610411184365,0.0628746006227244,-0.00134906609491299
0.00533739022903654,41.8235744458019,1.6393345639344,0.00151878058112467,-0.000518730896250513,0.550764818605665,-0.115381109492187,0.0982998866259894,0.000149296073727802,0.282899697048793,0.000383003862288643,0.519999665149153,0.000260012772303423,0.0668077724968672,-0.00133842087010937
0.00568094303427653,41.4931699349308,1.63082256218305,0.00171351590188793,-0.000558193832736168,0.582831593088963,-0.114332594634625,0.0982998556889142,0.000168438530729129,0.282899614734721,0.000432731278369969,0.519999577796871,0.00030038352750105,0.0706974722416913,-0.00132625809776164
0.00602449583951652,41.1657560802344,1.62133704012256,0.00191920694302241,-0.000597279183731398,0.614544523352933,-0.113188615673599,0.0982998189631431,0.000188657926683358,0.282899517079259,0.000485315806363092,0.519999474787446,0.000343700920320384,0.0745442506827107,-0.00131298794181375
0.00636804864475651,40.8412972019241,1.6111430448838,0.0021357328655244,-0.00063595892476368,0.645907781571455,-0.111975817444561,0.0982997758094932,0.000209942381077346,0.282899402393211,0.000540726664494829,0.519999354446406,0.000389940813597426,0.0783486139046174,-0.00129891948235691
0.0067116014499965,40.519760404505,1.60044010256503,0.00236297421569248,-0.000674213078436799,0.676925254562519,-0.110714252444319,0.0982997255638706,0.000232280149240698,0.28289926892146,0.000598933246013088,0.519999215032986,0.000439077337226494,0.0821110333784335,-0.0012842853283541
0.0070551542552365,40.2011149221616,1.58937885455275,0.00260081283542984,-0.000712027660875761,0.707600609698172,-0.109419054730896,0.0982996675384104,0.000255659613499232,0.282899114845973,0.000659905142814517,0.519999054743095,0.000491083398685845,0.0858319539563883,-0.0012692610348784
0.00739870706047649,39.8853316375561,1.57807327495937,0.00284913179406087,-0.000749393173721475,0.73793734336557,-0.10810166920733,0.0982996010225901,0.000280069276443006,0.28289893828875,0.000723612162171992,0.519998871712243,0.000545931057313291,0.0895117997502437,-0.00125397936280502
0.00774225986571648,39.572382738021,1.56660938683205,0.00310781533716014,-0.000786303528384644,0.767938815603587,-0.106770728621281,0.0982995252843123,0.000305497755866451,0.28289873731468,0.000790024337986059,0.519998664018392,0.000603591790617104,0.0931509783327151,-0.00123854045200687
0.00808581267095647,39.2622414556643,1.5550518401102,0.00337674884579092,-0.000822755234286827,0.797608276296102,-0.105432715419586,0.098299439570962,0.000331933780731639,0.282898509934345,0.000859111938697188,0.519998429684751,0.000664036694656373,0.0967498839147172,-0.0012230194988672
0.00842936547619646,38.9548818596261,1.54344916093348,0.00365581880225859,-0.000858746751134653,0.82694888611758,-0.104092489917675,0.0982993431104353,0.000359366187771923,0.282898254106734,0.000930845473135462,0.519998166682518,0.000727236643466523,0.100308899886062,-0.00120747288304503
0.00911647108667644,38.3484073539681,1.5202428861515,0.00424391934036405,-0.000929350217930518,0.884655833992855,-0.101418845105498,0.0982991147679839,0.00041717601887261,0.282897648703566,0.00108213359931787,0.519997546312907,0.000861784694365475,0.107308752663333,-0.00117645860322377
0.00973486613610843,37.811845781898,1.49948246559803,0.00480675931181977,-0.000991328810478551,0.935497791342582,-0.0990329100874104,0.0982988643946272,0.000472502620823248,0.282896985111933,0.00122705118244297,0.519996868608968,0.000992007159976085,0.113475882089855,-0.00114878175701396
0.0103532611855404,37.2839185380222,1.47892823193387,0.00540072374394268,-0.00105184029149144,0.985320693569551,-0.0966749293159294,0.0982985664052811,0.000530888563210711,0.2828961955251,0.0013800942090175,0.519996064365185,0.00113070292189131,0.119519400129987,-0.00112142918006478
0.0109716562349724,36.7644907737433,1.45862827274407,0.00602518760135395,-0.00111090326739865,1.03414115071038,-0.0943496185174141,0.0982982157185691,0.000592272357665306,0.282895266508632,0.00154109961840484,0.519995120205373,0.00127770450788088,0.125441321581169,-0.001094455574802
0.0115900512844044,36.2534305565583,1.43860758127833,0.00667953602432641,-0.00116853879976922,1.08197543031402,-0.0920593717089873,0.0982978071218494,0.00065659350871449,0.282894184280592,0.00170990691992282,0.51999402240261,0.00143284643355111,0.131243619697091,-0.00106788871182425
0.0122084463338364,35.7506084308505,1.41887846572011,0.0073631641242708,-0.00122476912658238,1.12883950238508,-0.0898053085190995,0.0982973352865012,0.000723792493163055,0.282892934751996,0.00188635816758806,0.519992756919974,0.00159596548027643,0.13692823163931,-0.00104174157882155
0.0128268413832684,35.2558971398876,1.39944686422027,0.00807547680146918,-0.00127961688890561,1.17474906809537,-0.0875879095574989,0.0982967947824668,0.000793810741679055,0.282891503565298,0.0020702979291205,0.519991309449257,0.00176690084755904,0.142497061959969,-0.00101601975086699
0.0134452364327003,34.7691714860554,1.38031514865474,0.00881588858212365,-0.00133310479101419,1.21971957457533,-0.0854072984904028,0.0982961800920735,0.000866590622299449,0.282889876130968,0.00226157325009972,0.519989665447688,0.00194549419777123,0.147951984395987,-0.000990724662488672
0.0140636314821323,34.2903082691365,1.36148295126631,0.00958382346730766,-0.00138525550454215,1.26376622184129,-0.0832633251839204,0.0982954856231626,0.00094207542512863,0.282888037662224,0.00246003361568807,0.519987810172775,0.00213158964060481,0.153294842709349,-0.000965854572133476
0.0146820265315643,33.8191862302082,1.34294786179778,0.0103787147847831,-0.00143609158854423,1.30690396914674,-0.0811556358170566,0.0982947057215575,0.0010202093473431,0.282885973208017,0.0026655309127992,0.519985728715394,0.00232503371419331,0.1585274514575,-0.000941405375477857
0.0159188166304283,32.8996899656292,1.30675483644499,0.0120471457855608,-0.00153390887577472,1.39051144060076,-0.0770472468456253,0.0982928667638578,0.0011842057855368,0.282881105903955,0.00309705563927399,0.519980826970508,0.00273336598744731,0.168669037744872,-0.000893748063409253
0.0171556067292923,32.0097492798731,1.2717040318501,0.0138168292420551,-0.00162673163387236,1.4706570918939,-0.0730780525956478,0.0982906171798097,0.0013581511006109,0.282875152475052,0.00355500916576624,0.519974838761496,0.00316931126548437,0.17839070524673,-0.000847705410109514
0.0183923968281562,31.1484587809774,1.23776316765413,0.0156835529725038,-0.00171472941793056,1.54745252313122,-0.0692439772557597,0.0982879106338754,0.00154163005527425,0.282867990390654,0.00403828932158761,0.519967641818533,0.00363172717583192,0.187705991055817,-0.000803230136166813
0.0196291869270202,30.3149402649231,1.20489945861239,0.0176432406999383,-0.00179806657242567,1.62100593609948,-0.0655409205791104,0.0982847007911039,0.0017342405839953,0.282859497118866,0.00454582889420736,0.519959113841674,0.00411950753960456,0.196628020048867,-0.000760274678717681
0.0208659770258842,29.5083419333087,1.17307877663033,0.0196919479299003,-0.00187690251183734,1.69142223311111,-0.0619646726838468,0.0982809415821009,0.00193559338076787,0.282849550827612,0.00507659453248179,0.519949133204177,0.00463158120820468,0.205169516876377,-0.000718790203132623
0.0233395572236121,27.9726254714147,1.11243677198888,0.0240412781513372,-0.00202168309798971,1.82324722819332,-0.0551765692889398,0.0982715935010852,0.00236302999504333,0.282824819023339,0.00620383368911477,0.519924334485642,0.00572449295310868,0.22115988877985,-0.000640048203751702
0.0255657794015673,26.6745136851224,1.06110685256542,0.0282231097866009,-0.00213808948418789,1.93214924864623,-0.049461545415602,0.0982608524647002,0.00277396339384844,0.282796403820176,0.00728807219707489,0.519895861877754,0.00678113156661446,0.234369703860788,-0.000573753926820984
0.0277920015795224,25.4514974083182,1.01268099767596,0.0326376314459661,-0.00224216898145318,2.03237826802984,-0.0440985624403305,0.0982476493307256,0.00320770961696525,0.28276147678092,0.00843293209878875,0.519860880792177,0.0079013142787221,0.246527483912019,-0.000511543324307834
0.0300182237574775,24.2994614449762,0.967003554637419,0.0372661024407021,-0.00233468305482462,2.12443950939035,-0.0390682477696188,0.0982317502275847,0.00366241002966914,0.282719419371013,0.00963347993391842,0.519818773185491,0.00907992708449906,0.25769451248905,-0.000453191674127578
0.0322444459354327,23.2145101370432,0.923924621867007,0.0420908761762661,-0.0024163512138282,2.20881077150583,-0.0343520136975597,0.0982129366576082,0.00413631153186425,0.282669653705598,0.0108850623382603,0.519768961521744,0.0103121460229815,0.267928746583657,-0.000398483358891693
0.0344706681133878,22.1929556300966,0.88330243063909,0.0470953406853767,-0.00248785316087501,2.28594389965494,-0.029932284839534,0.0981910068672695,0.00462776083995642,0.282611646175914,0.0121832908703046,0.519710912421339,0.0115934214943525,0.277284995028144,-0.000347214504138594
0.036696890291343,21.2313067583199,0.84500578577938,0.0522638623546411,-0.00254983076877526,2.35626617848629,-0.0257927323140617,0.0981657767760618,0.00513519911516669,0.282544909908038,0.0135240277580306,0.519644139139395,0.012919463537864,0.285815087450387,-0.000299195694843116
0.0389231124692981,20.3262587087134,0.808912069232716,0.0575817326389967,-0.00260289045080034,2.42018163202516,-0.0219180622492699,0.0981370805337299,0.00565715691104761,0.282469006238361,0.0149033724809913,0.519568203057977,0.0142862278519702,0.293568031964652,-0.00025424952209153
0.0411493346472533,19.4746832899825,0.774904633727514,0.0630351176765026,-0.00264760545785252,2.47807224871072,-0.0182937436634888,0.098104770766049,0.00619224942496482,0.282383545365062,0.0163176491580454,0.51948271435202,0.015689902637387,0.300590163768611,-0.00021220742649647
0.0433755568252084,18.6736195883516,0.742872867699646,0.0686110105726589,-0.00268451771575267,2.53029915439303,-0.0149060057712012,0.0980687185621426,0.006739172024757,0.282288186315784,0.0177633946734562,0.519387331969675,0.0171268962875539,0.306925287427874,-0.000172909666945934
0.0456017790031636,17.9202651174455,0.712713024342831,0.0742971862061423,-0.00271413943982098,2.57720372331623,-0.0117419128151782,0.098028813249157,0.00729669603052671,0.282182636352724,0.0192373474829034,0.519281763048414,0.0185938258118119,0.312614811638258,-0.000136206188656067
0.0478280011811187,17.2119675196316,0.684327606718077,0.0800821584202225,-0.0027369548090682,2.61910862202721,-0.00878929420646666,0.0979849619939761,0.00786366473338349,0.282066649920087,0.0207364370448594,0.519165761871883,0.0200875058698121,0.3176978758519,-0.000101955812795013
0.0500542233590738,16.5462166573039,0.65762419990666,0.0859551394870751,-0.00275342161140167,2.65631880292572,-0.00603661951365766,0.0979370892661492,0.00843898963587034,0.281940027224326,0.0222577738389746,0.519039128458155,0.0216049383998056,0.32221147079489,-7.00247863584289e-005
0.052280445537029,15.9206371159015,0.63251508847147,0.0919060017264112,-0.00276397269054717,2.68912244586928,-0.00347295297441109,0.0978851361915176,0.0090216468988793,0.281802612525175,0.0237986399351595,0.518901706857688,0.0231433028446444,0.326190552683944,-4.02862545031687e-005
0.0545066677149841,15.3329811748176,0.608917333152987,0.097925241162991,-0.00276901723473186,2.71779184279477,-0.00108795472163937,0.0978290598218908,0.00961067398078355,0.281654292204543,0.0253564800746965,0.518753383228162,0.0246999469273322,0.329668150531006,-1.26202747710167e-005
0.0567328898929393,14.781122051067,0.586752591418152,0.104003943113975,-0.00276894202783929,2.74258424541491,0.0011281434173812,0.0977688323424763,0.0102051664557106,0.281494992670677,0.0269288932260328,0.518594083743671,0.0262723779101544,0.332675468968829,1.3086463641622e-005
0.0589591120708944,14.2630474563179,0.565946623429479,0.110133749607468,-0.00276411266933344,2.76374267242236,0.00318459342371932,0.0977044402355228,0.0108042749994233,0.281324678146441,0.028513624584606,0.518423772387218,0.0278582543052475,0.335241986164832,3.69412837151441e-005
0.0611853342488496,13.7768537091636,0.546428808151744,0.116306828529333,-0.00275487469562913,2.78149665252846,0.00509018508297125,0.097635883415931,0.0114072025313278,0.281143348383375,0.0301085579878764,0.518242448668328,0.0294553780237436,0.337395543951702,5.90461469624665e-005
0.0634115564268047,13.3207400627424,0.52813205765958,0.122515844402904,-0.00274155459865879,2.79606293780272,0.00685325964733596,0.0975631743521365,0.0120132015022896,0.280951036336753,0.0317117087183699,0.518050145301094,0.0310616869373024,0.33916243435547,7.94978119090972e-005
0.0656377786047599,12.8930029873162,0.510992924303336,0.128753930735821,-0.00272446080223956,2.80764621368075,0.00848170400086424,0.0974863371831357,0.0126215713211939,0.280747805830385,0.033321216674664,0.517846925871425,0.0326752478175911,0.340567485719475,9.83877664100252e-005
0.067864000782715,12.4920311965495,0.494951118096818,0.135014663847434,-0.00270388460299704,2.81643972719937,0.00998300362530342,0.097405406840896,0.01323165591147,0.280533749235612,0.0349353398869327,0.517632882518045,0.0342942496287304,0.341634138909283,0.00011580284205352
0.0700902229606702,12.1163006222309,0.479949011923881,0.141292035692018,-0.00268010112634991,2.8226259254083,0.0113642968593615,0.0973204282190466,0.0138428411556804,0.280308985272678,0.0365524477360831,0.517408133735408,0.035916996519761,0.342384524752026,0.000131825843568593
0.0723164451386253,11.7643704936017,0.465931988739588,0.1475804354618,-0.00265336994699213,2.82637693942232,0.0126323432810019,0.0972314552618346,0.0144545531811211,0.280073656601185,0.0381710164050205,0.517172821965565,0.0375419031287879,0.342839522751927,0.000146535182059622
0.0745426673165805,11.4348784169046,0.452848344299828,0.15387462600423,-0.00262393594144833,2.82785519437987,0.0137935376972589,0.0971385501557458,0.0150662561255161,0.279827927682045,0.0397896229494649,0.516927111461043,0.0391674884516516,0.343018835078278,0.000160005037288203
0.0767688894945356,11.1265364087795,0.440648615793082,0.160169720931688,-0.00259203009130874,2.8272139205551,0.0148539812972355,0.0970417825620773,0.0156774499576464,0.279571982747735,0.0414069395151994,0.516671186255781,0.0407923698687273,0.342941048563333,0.000172306183047932
0.0795726545316583,10.766417923932,0.426469107208978,0.168092209018897,-0.00254866554291132,2.8236133286038,0.0160551094136588,0.096914534013367,0.0164457622800505,0.279235417419594,0.0434400912968531,0.516334647355245,0.0428358033508411,0.342504296759641,0.000186239269198442
0.082376419568781,10.4356344589145,0.413528361513537,0.176000517472427,-0.00250213202619782,2.8171501328379,0.0171165163996354,0.0967814466414249,0.0172116700524099,0.278883408750528,0.0454669556985099,0.515982666549118,0.0448737008141272,0.341720311113237,0.000198551590235771
0.0851801846059037,10.1320611270099,0.401743086827178,0.183886987069648,-0.00245280643073346,2.80807511804225,0.0180484158909494,0.0966426990226022,0.0179743908276952,0.278516429037329,0.0474854545449148,0.515615715810136,0.0469038947233241,0.340619511818525,0.000209361624335013
0.0879839496430263,9.85371852125417,0.391034965935871,0.191744633572005,-0.00240103800659573,2.79662114610604,0.0188603858593915,0.0964984805959454,0.018733212289246,0.278134979310867,0.0494936957860799,0.5152342958724,0.0489244102217034,0.339230145022663,0.000218780475968942
0.090787714680149,9.59875856532281,0.381330225203852,0.19956707687647,-0.00234715088209841,2.78300492517685,0.0195614243101068,0.096348990213534,0.0194874853388612,0.277739585501703,0.0514899551578746,0.514838932396151,0.0509334461947082,0.337578497423952,0.000226912521997239
0.0935914797172717,9.36546589633767,0.372559736950557,0.207348547597292,-0.00229144385295601,2.76742683847126,0.0201599379897243,0.0961944334343486,0.0202366246257787,0.2773307912825,0.0534726775859861,0.514430168810518,0.0529293767239035,0.335688875506563,0.000233855280680802
0.0963952447543944,9.1522560064332,0.364658999759036,0.215083872800222,-0.00223419056756896,2.75007120144705,0.0206637452819412,0.0960350202279996,0.0209801070018172,0.276909151994439,0.0554404730955809,0.514008560239617,0.0549107469527081,0.333583636735527,0.000239699445270517
0.0989186332878048,8.97629677141972,0.358241154038078,0.222002244536661,-0.00218155348950992,2.73307526626621,0.0210423444637418,0.0958875749120064,0.0216440055787824,0.276519167044812,0.0571976665795019,0.513618602844765,0.0566804206574167,0.331522029798091,0.000244091195779405
0.101442021821215,8.814392252696,0.352436773528305,0.228876295610182,-0.00212804134775429,2.71489546277097,0.021355221805941,0.0957365286252983,0.0223026251095569,0.276119657635063,0.0589409172132624,0.513219120774481,0.0584363589905304,0.329316819634119,0.000247720572948916
0.103965410354626,8.6655743665591,0.347205462868088,0.235703096196933,-0.00207381744508494,2.69564324845091,0.0216072333586158,0.0955820433320951,0.0229556745154983,0.275711052143814,0.0606694513645944,0.512810542293784,0.0601777496008101,0.326981526037095,0.000250643906959944
0.106488798888036,8.52895919498506,0.342510008121826,0.242480090025037,-0.00201902876696259,2.67541979646779,0.0218028354426303,0.0954242791377185,0.0236029013268872,0.275293774034493,0.0623825978941214,0.51239329076829,0.0619038864987174,0.324528421311543,0.000252912891134512
0.109012187421446,8.40370496986065,0.338314856171742,0.249204908418016,-0.00196381402366062,2.65432112701534,0.0219462769211288,0.0952633974224286,0.0242440737405335,0.274868250143778,0.0640797405142005,0.511967792948082,0.063614120508473,0.32196915270696,0.000254576812285094
0.111535575954857,8.28903651226896,0.3345869429436,0.255875473564333,-0.00190829899047951,2.63243514704292,0.0220414930780376,0.0950995575153324,0.0248789903410081,0.274434901884372,0.0657603436079433,0.511534470172226,0.0653078861919126,0.319314383336306,0.000255681319705236
