"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}","MCC_IP1\Ia{A}","MCC_IP2\Ia{A}","MCC_IP1\Km\p2.T{N.m}","MCC_IP2\Km\p2.T{N.m}"
0.000420259780289746,29.1077008550553,0.336971970004038,2.4779638159131e-007,-2.56005072460639e-006,0.00756880548772595,-0.0164989201518082,0.098299999999997,2.43583843104256e-008,0.282899999999917,5.80189762031762e-009,0.51999999999914,-6.01186129183195e-007,0.000918096105661158,-0.000191387473760976,236.710062293553,2.66938517987173,29.115337662107,0.328334377124223
0.000455505778957579,30.5052166720664,0.361000142194521,5.50900237976053e-007,-3.18211152836952e-006,0.00965629517681487,-0.0188129290756208,0.0982999999999851,5.41534933930433e-008,0.282899999999845,7.03637078742275e-008,0.519999999998644,-6.84114935500914e-007,0.00117130860494764,-0.000218229977277202,248.076796971008,2.86217115028985,30.5134460274339,0.352047051485651
0.000490751777625413,31.7937110200907,0.384979581163981,9.30233458631321e-007,-3.88711007677596e-006,0.0118933765969152,-0.0212039534628066,0.0982999999999575,9.14419489834457e-008,0.282899999999715,1.52845878486163e-007,0.519999999997923,-7.68787920715095e-007,0.00144266658120582,-0.000245965860168557,258.556796555963,3.05492368001432,31.8024859763834,0.375755612641761
0.000525997776293247,32.9814713229283,0.408969492737523,1.39087289978931e-006,-4.67756974467249e-006,0.0142681309195613,-0.0236606104933203,0.0982999999999049,1.36722806049246e-007,0.282899999999498,2.54510606792496e-007,0.519999999996904,-8.54541179665307e-007,0.00173072428054278,-0.000274463081722516,268.217467223309,3.24810149966166,32.9907484684671,0.399516484458385
0.000561243774961081,34.0760707645515,0.433014252915248,1.93743565202576e-006,-5.55557333815276e-006,0.0167696606794404,-0.0261723276353603,0.0982999999998155,1.90449924594013e-007,0.282899999999159,3.76510640083339e-007,0.5199999999955,-9.40715798385906e-007,0.00203415984041612,-0.000303599000570179,277.120405992537,3.44204384887689,34.085809937082,0.423371393411858
0.000596489773628915,35.0845985145732,0.457148588292292,2.57422714443819e-006,-6.52290246047135e-006,0.019387761202985,-0.0287290981320195,0.0982999999996743,2.53046528297994e-007,0.282899999998651,5.19924591209454e-007,0.519999999993607,-1.02665558215734e-006,0.00235173543392208,-0.000333257538331426,285.323273117653,3.63701228690014,35.0947625934713,0.447352511288717
0.000631735772296749,36.013607660358,0.481397180868934,3.30520739485639e-006,-7.58099853811432e-006,0.02211299622148,-0.0313215704626343,0.0982999999994631,3.24901886913792e-007,0.282899999997922,6.85749056139942e-007,0.519999999991109,-1.11170569722975e-006,0.00268230644166553,-0.000363330217366558,292.8793685916,3.83318761962374,36.0241623367668,0.47148207721372
0.000666981770964583,36.8691386698681,0.505775631606221,4.13400600855663e-006,-8.73097397006925e-006,0.0249366650679854,-0.0339410416497896,0.09829999999916,4.06372790639959e-007,0.282899999996905,8.74902258309617e-007,0.519999999987868,-1.1952116699675e-006,0.00302481747274663,-0.000393716083137559,299.837823016395,4.03067773875199,36.8800522310165,0.495773361866494
0.000702227769632417,37.6567639026728,0.530291749259726,5.06395078804548e-006,-9.97363808365149e-006,0.0278507395729141,-0.0365794211796375,0.0982999999987396,4.97786362462743e-007,0.282899999995527,1.08823089277437e-006,0.519999999983735,-1.2765186968202e-006,0.00337829471019448,-0.000424321285683794,306.243959621325,4.22952806571058,37.6680070334229,0.520231952082401
0.000737473768300251,38.3816788731787,0.55494746542352,6.09812653004936e-006,-1.13095546495094e-005,0.0308477335433152,-0.0392291271989494,0.0982999999981723,5.99445837900137e-007,0.282899999993701,1.32652409633476e-006,0.519999999978538,-1.35497131100675e-006,0.00374183007880413,-0.000455057875507813,312.140036553682,4.42973698465071,38.3932244961029,0.544857649112037
0.000772719766968085,39.0486245983053,0.579738063559105,7.23932492611946e-006,-1.27389900757488e-005,0.0339208150813086,-0.0418832082367559,0.0982999999974242,7.11625640231327e-007,0.282899999991329,1.59050160804786e-006,0.51999999997209,-1.4299129388305e-006,0.00411459486936273,-0.000485845215546369,317.564615289419,4.63124976705222,39.0604476805985,0.569643721347424
0.000807965765635919,39.6619719345626,0.604653892562751,8.49009894031009e-006,-1.42619676879462e-005,0.0370636858561457,-0.0445352443304311,0.0982999999964572,8.34576725822455e-007,0.2828999999883,1.88082666441121e-006,0.519999999964187,-1.50068587428621e-006,0.00449582509435047,-0.000516608834233001,322.553246590403,4.83397237205723,39.6740493306196,0.594578601763039
0.000843211764303752,40.2257643359553,0.629681428330943,9.85279039725868e-006,-1.58782954763017e-005,0.0402705201525828,-0.0471793036917026,0.0982999999952286,9.68529296034858e-007,0.282899999984493,2.19811253685378e-006,0.519999999954604,-1.56663132041916e-006,0.00488481409450829,-0.00054727992282375,327.138818275735,5.03778002780683,40.2380746479155,0.61964694342024
0.00091370376163942,41.2194671483734,0.680003922618674,1.29223962558867e-005,-1.93893240097661e-005,0.0468547881286405,-0.0524219380779847,0.0982999999917925,1.27027155191831e-006,0.282899999973987,2.91580750664122e-006,0.519999999929419,-1.68140121578628e-006,0.00568348580000409,-0.000608094481704623,335.221020291089,5.448044295661,41.232185495804,0.670109448366302
0.000984195758975088,42.0564968927204,0.730543603416585,1.64632780799744e-005,-2.32668986295575e-005,0.0536350894287629,-0.0575724025224092,0.0982999999866784,1.61834023518837e-006,0.282899999958566,3.74764032203118e-006,0.51999999989439,-1.76894134253916e-006,0.00650593634770893,-0.000667839869259946,342.028907965952,5.86062140667054,42.0695556798121,0.720856433020476
0.00105468775631076,42.7597109887079,0.781110092640615,2.04880557943506e-005,-2.75033385915057e-005,0.0605785557119494,-0.0625984030437008,0.0982999999793688,2.01397588444376e-006,0.28289999993677,4.6970680524924e-006,0.519999999847095,-1.82397352673147e-006,0.00734817880785947,-0.000726141475306929,347.748394688614,6.27386963249294,42.7730525466995,0.771685964796632
0.00112517975364642,43.348630686399,0.831498091596623,2.5007203991959e-005,-3.20888890231372e-005,0.0676571641816972,-0.0674734110255192,0.0982999999692635,2.45820815215336e-006,0.282899999906913,5.76703747872795e-006,0.519999999784843,-1.84123810735217e-006,0.00820681401523987,-0.000782691567896023,352.538258881319,6.68603583953222,43.3622058424022,0.822382408262463
0.00119567175098209,43.839941234485,0.881497962143564,3.00293773849981e-005,-3.70121153094058e-005,0.0748470198611478,-0.0721760331937833,0.0982999999556783,2.95188779650166e-006,0.282899999867085,6.96006067853419e-006,0.519999999704684,-1.81551185932231e-006,0.00907894350915723,-0.000837241985047886,356.534212124759,7.09534077450227,43.8537080913453,0.872726915263779
0.00126616374831776,44.2479062874259,0.930903379853192,3.55616810550229e-005,-4.22602459996297e-005,0.0821277588973399,-0.0766894362110819,0.0982999999378433,3.49571324697195e-006,0.282899999815149,8.27827743925369e-006,0.519999999603427,-1.74162688427605e-006,0.00996209715424733,-0.00088959746004855,359.85226974814,7.5000405726735,44.2618291790212,0.92250499043884
0.00133665574565343,44.5846861211531,0.979516463878133,4.16098783708954e-005,-4.78194467245743e-005,0.089482089011732,-0.0810008691965257,0.0982999999149026,4.09025104267872e-006,0.282899999748738,9.72350304373556e-006,0.519999999477649,-1.61448777033991e-006,0.0108541773971231,-0.000939610082679698,362.591339045961,7.89846785036532,44.5987347026533,0.971511545594934
0.00140714774298909,44.8606957267971,1.0271528804773,4.81786252554973e-005,-5.36751363039487e-005,0.0968952711966488,-0.0851010958066335,0.098299999885914,4.73595886078322e-006,0.282899999665259,1.12972819408131e-005,0.519999999323714,-1.42909287074234e-006,0.0117533963961535,-0.000987172711356949,364.836131846121,8.28907244668356,44.8748442170728,1.01955591094208
0.00147763974032476,45.0848513636315,1.07364457647285,5.52716317602387e-005,-5.98122119634595e-005,0.104354761548311,-0.0889839688238058,0.0982999998498491,5.4332013992651e-006,0.282899999561894,1.30009245971986e-005,0.519999999137781,-1.18055085088195e-006,0.0126582325758102,-0.00103221403835615,366.659169860216,8.67044306053551,45.0990778928066,1.06646449644587
0.00154813173766043,45.2647670343301,1.11884120960306,6.28917910169487e-005,-6.62152342578613e-005,0.111849924652638,-0.0926460596579187,0.0982999998055932,6.18226305289053e-006,0.282899999435599,1.48355367902301e-005,0.519999998915821,-8.64095240836462e-007,0.013567395860365,-0.00107469429203186,368.122382726515,9.04131834568271,45.2790530753613,1.11208215651897
0.0016186237349961,45.4069300627823,1.16261101702006,7.10412944925391e-005,-7.28685930678101e-005,0.119371776872526,-0.0960863118220549,0.0982999997519466,6.98335924274258e-006,0.28289999928311,1.68020457727475e-005,0.519999998653629,-4.75097628340499e-007,0.0144797965346374,-0.00111460121713584,369.278536083824,9.40059345810735,45.4212599383103,1.1562729953472
0.00175960772966743,45.5992970526157,1.24543843355643,8.89342364645783e-005,-8.68639465678092e-005,0.134466432782917,-0.102306914212066,0.098299999611258,8.74223543294389e-006,0.282899998885397,2.1133717076408e-005,0.519999997990896,5.38275371080448e-007,0.0163107782965679,-0.00118676020485996,370.842901794871,10.0807229897058,45.6136769207691,1.23992892773382
0.00190059172433877,45.6971908178595,1.32145382012474,0.000108957809599358,-0.000101675491935623,0.149591282654828,-0.107672498396038,0.0982999994165008,1.07105526624246e-005,0.282899998338296,2.60006616784663e-005,0.519999997112738,1.89340258206664e-006,0.0181454225860307,-0.00124900098139404,371.6388844441,10.7051813291015,45.7115827866243,1.31673730347949
0.0020415757190101,45.7264271033827,1.39027091626317,0.000131113782116789,-0.000117185758024111,0.16471265868512,-0.11222891427026,0.098299999155071,1.2888484745153e-005,0.282899997607956,3.14060294000835e-005,0.519999995979968,3.62128623615913e-006,0.0199796454985051,-0.00130185540553502,371.87645986892,11.2707067130704,45.7408045638772,1.38629692570766
0.00218255971368144,45.7058956056625,1.45175235085202,0.000155399968914512,-0.000133284759233786,0.179806958762313,-0.116034543936792,0.0982999988130693,1.52758168828135e-005,0.282899996657203,3.7351770777736e-005,0.519999994551183,5.74995445697223e-006,0.0218105840978685,-0.00134600070966678,371.709269471008,11.7761063873111,45.720240144934,1.44846108563926
0.00232354370835278,45.6493166107643,1.50596559649796,0.000181811368365061,-0.000149871275436105,0.194858018174368,-0.119155234942488,0.0982999983753284,1.78720574118242e-005,0.282899995445618,4.38389033198505e-005,0.51999999278282,8.30442404697568e-006,0.0236362776045508,-0.00138220072533286,371.248908127415,12.2218886706721,45.6636156996721,1.50329230649267
0.00246452770302411,45.5666254037366,1.55314152074658,0.000210341047213337,-0.000166853584855569,0.209855037826572,-0.121660287095237,0.0982999978254391,2.06765247886045e-005,0.282899993929594,5.08677247967359e-005,0.519999990629148,1.13067400110442e-005,0.0254554160883632,-0.00141125933030475,370.576184540466,12.6099176162817,45.5808706984773,1.55101986680265
0.00260551169769545,45.4650605027686,1.59363625727687,0.000240980825654455,-0.000184149776500645,0.224790956504777,-0.123619310949765,0.0982999971457731,2.36884149325616e-005,0.282899992062389,5.84379842057131e-005,0.519999988042223,1.47760724441811e-005,0.0272671430240295,-0.00143398400701727,369.749972610248,12.9430959573781,45.4792466310605,1.5920008027575
0.00274649569236678,45.3499297432953,1.62789516606218,0.000273721747350486,-0.000201687664364677,0.239661302166714,-0.125099931370298,0.0982999963175053,2.69068474285598e-005,0.282899989794171,6.65490059397986e-005,0.519999984971804,1.87288610431375e-005,0.0290709159528224,-0.00145115920389546,368.813442565519,13.2250663072777,45.3640534355589,1.62668315579516
0.00288747968703812,45.2251135160741,1.65642011671893,0.000308554374124642,-0.000219404379475046,0.254463436201013,-0.12616623694864,0.0982999953206349,3.03308944951727e-005,0.282899987072063,7.51997757497717e-005,0.519999981365269,2.31789977936035e-005,0.0308664148111829,-0.00146352834860422,367.798154203123,13.4599405582391,45.2391729669842,1.65557268866342
0.00302846368170945,45.0934242606205,1.67974234929251,0.000345468984251617,-0.000237245770085798,0.269196018226716,-0.126877786133486,0.0982999941340056,3.39596004764275e-005,0.282899983840184,8.43890060347311e-005,0.519999977167531,2.81380344750747e-005,0.0326534770109006,-0.00147178231914844,366.726980949475,13.6520756065653,45.1074186567855,1.67920529960754
0.00316944767638079,44.9568956876893,1.69840142109555,0.000384455723863051,-0.000255165712194695,0.283858583164016,-0.127289003774719,0.0982999927353252,3.7791996724756e-005,0.28289998003969,9.41151909961298e-005,0.519999972320954,3.36154012912866e-005,0.0344320461377951,-0.00147655244378675,365.616462346874,13.8058993370716,44.9708248686655,1.69812561845981
0.00331043167105213,44.817008362105,1.71292900578372,0.000425504717229718,-0.000273125373330906,0.298451217982941,-0.12744887939375,0.098299991101183,4.18271124415184e-005,0.282899975608805,0.000104376652169836,0.519999966765275,3.96186269582086e-005,0.0362021327413307,-0.00147840700096751,364.478638905,13.9257767035757,44.830872585315,1.71287053453981
0.00345141566572346,44.674845286015,1.72383633711809,0.000468606132649648,-0.000291092447368054,0.312974345065726,-0.127400917880191,0.0982999892070678,4.60639811535823e-005,0.282899970482865,0.000115171573079233,0.519999960437553,4.61535547829724e-005,0.0379637880564726,-0.00147785064741021,363.322317592702,14.0159060016637,44.6886450639023,1.72395643820463
0.0035923996603948,44.5311940101269,1.73160494248784,0.000513750215181894,-0.000309040386200617,0.327428587096328,-0.127183285904634,0.0982999870273845,5.05016439308188e-005,0.282899964594351,0.000126498025339997,0.519999953272119,5.32245509381732e-005,0.0397170876147846,-0.00147532611649376,362.15390239955,14.0802423608705,44.5449299951447,1.73186981038707
0.00373338365506613,44.3866216448373,1.73668057298725,0.000560927303802264,-0.00032694766009574,0.34181467439414,-0.126829088323062,0.0982999845354719,5.51391510722705e-005,0.282899957872929,0.000138353990057891,0.519999945200553,6.08347012302593e-005,0.0414621200040091,-0.00147121742454752,360.978004465623,14.1224476014213,44.4002945492717,1.73706105497483
0.00387436764973747,44.2415360226661,1.73946985374551,0.000610127842006246,-0.000344797067901665,0.356133374301384,-0.126366721786889,0.098299981703619,5.99755631481701e-005,0.28289995024549,0.000150737376381097,0.519999936151671,6.89859932014481e-005,0.0431989783027579,-0.00146585397272792,359.797939562608,14.1458624960865,44.2551465662008,1.73994108701864
0.0040153516444088,44.0962325383948,1.74033891074131,0.000661342381804185,-0.000362575103646403,0.370385442081656,-0.12582027399287,0.0982999785030812,6.50099513924101e-005,0.28289994163619,0.000163646037043174,0.519999926051524,7.76794818521488e-005,0.0449277541245049,-0.00145951517831729,358.616109076647,14.1534953255278,44.1097814164276,1.74087992503992
0.00415633563908014,43.950925647965,1.73961339421977,0.000714561580484869,-0.000380271380066786,0.384571593986325,-0.125209948557047,0.098299974904097,7.02413973841398e-005,0.282899931966488,0.000177077780722079,0.519999914823408,8.69154386812511e-005,0.0466485343505412,-0.00145243540326174,357.434256207221,14.1480219643654,43.9644135134882,1.74020670161695
0.00429731963375147,43.8057695623818,1.73757959866389,0.000769776193008525,-0.000397878110578592,0.398692495504278,-0.124552497140836,0.0982999708759041,7.5668992299726e-005,0.282899921155188,0.000191030381924516,0.519999902387895,9.66934843953637e-005,0.048361399704669,-0.0014448089668337,356.253634278987,14.1317950165211,43.8191970163154,1.7382107870321
0.00457928762309415,43.5163077348159,1.73054966635293,0.000886155118789646,-0.000432802253180801,0.426740937157546,-0.123148418243633,0.0982999614039381,8.71090367763227e-005,0.282899895770002,0.000220489129442446,0.519999873563478,0.000117871718416956,0.0517636756772103,-0.00142852165162614,353.899316596288,14.0749900093893,43.5296159413434,1.73122377115488
0.00486125561243682,43.2283985308416,1.72084006166592,0.00101040684927287,-0.000467321345076282,0.454534949980773,-0.121688367030127,0.0982999498216879,9.93229763833527e-005,0.282899864779594,0.000252004077697871,0.519999838889551,0.000141202190813275,0.0551350894326678,-0.00141158505754948,351.557636143728,13.99615484035,43.2415892456785,1.72152704536304
0.00514322360177949,42.9423291748641,1.70958087434644,0.00114246013612761,-0.000501427088357388,0.482077884031134,-0.120221828935751,0.0982999358486817,0.000112303806951235,0.282899827443184,0.000285556890934205,0.519999797636262,0.000166668533266668,0.0584760473329766,-0.00139457321565471,349.2309252821,13.9045770349947,42.9554038096983,1.71026297530435
0.00542519159112216,42.6582408497051,1.69754235862996,0.00128224458054356,-0.000535121839519756,0.509372454783328,-0.118776806783196,0.0982999191899813,0.000126044607728027,0.282899782981609,0.000321129210045675,0.519999749034179,0.000194251827950878,0.0617868787652176,-0.00137781095868507,346.920329741808,13.8065870366324,42.6712005582423,1.69821020550579
0.00570715958046483,42.3761881878518,1.68522488829923,0.00142969047832944,-0.000568413763954814,0.536420934757505,-0.117366925473159,0.0982998995366866,0.000140538526142633,0.282899730578684,0.000358702723238665,0.519999692275867,0.000223931827062262,0.0650678593860853,-0.00136145633548865,344.626292197519,13.7062973667605,42.3890339402948,1.68587457611154
0.0059891275698075,42.0961848570029,1.67293193170813,0.00158472871871447,-0.000601313588358432,0.563225291093041,-0.115996644999577,0.0982998765664306,0.000155778767846719,0.282899669382535,0.000398259214062797,0.519999626517461,0.000255687770854796,0.0683192278095859,-0.0013455610819951,342.348922796101,13.606202270069,42.1089175039204,1.67356287921849
0.00627109555915017,41.818233563154,1.66082879161138,0.00174729071808989,-0.000633832497642374,0.589787289664356,-0.114665051304814,0.0982998499438666,0.000171758590190998,0.282899598506906,0.000439780592316647,0.519999550880199,0.000289498917188091,0.0715411982362864,-0.00133011459513584,340.088242991713,13.5076604098848,41.8308538879807,1.66144223041584
0.00655306354849285,41.5423342420121,1.64898991876903,0.00191730837605216,-0.000665980950811448,0.616108585715979,-0.113368518248415,0.0982998193211456,0.000188471297893553,0.282899517032438,0.000483248909707039,0.519999464451884,0.000325344837942194,0.0747339714473483,-0.00131507481168162,337.844252011981,13.4112837225637,41.5548429974736,1.64958789787533
0.00683503153783552,41.2684812304864,1.63743473393118,0.00209471405125116,-0.000697768181910482,0.642190792847881,-0.112102413121611,0.0982997843383839,0.000205910240654828,0.282899424007923,0.000528646364969088,0.51999936628825,0.000363205542463096,0.0778977431724479,-0.00130038799221069,335.616903731578,13.3172318567726,41.280879158984,1.63801951838303
0.00711699952717819,40.996663127963,1.62615199549869,0.00227944055439565,-0.000729202102188388,0.668035519711694,-0.110862058338658,0.0982997446241204,0.000224068812459013,0.282899318451518,0.000575955304258829,0.519999255414253,0.000403061501152264,0.0810327085410284,-0.00128599987672844,333.406105461798,13.2254124579908,41.0089509718012,1.62672573233287
0.00739896751652086,40.7268670007248,1.61511509291156,0.00247142115060459,-0.000760289376858039,0.693644382504599,-0.109643217012642,0.0982996997957618,0.000242940451794013,0.282899199351922,0.000625158219977232,0.519999130825291,0.000444893626090881,0.0841390635978078,-0.00127186131734664,331.21175209609,13.1356068546633,40.7390455078191,1.61567964312358
0.00768093550586353,40.4590811259548,1.60429165456776,0.00267058956344741,-0.000791035570801807,0.719019009602955,-0.108442318829817,0.0982996494600188,0.000262518642037335,0.282899065669539,0.000676237748454203,0.51999899148839,0.000488683234177071,0.0872170058648385,-0.00125793089842588,329.03374839627,13.0475490190141,40.4711510527412,1.60484852933873
0.0079629034952062,40.1932940969265,1.59364968909564,0.00287687997827584,-0.000821445335133885,0.744161045394658,-0.107256532340955,0.0982995932133327,0.000282796911772268,0.282898916337605,0.000729176666512583,0.519998836343337,0.000534411999455979,0.090266734806372,-0.00124417577515508,326.872001693839,12.9609760468627,40.2052562083422,1.59420005376411
0.00824487148454887,39.9294932576056,1.58316104175337,0.00309022704588036,-0.000851522613624243,0.769072150775861,-0.106083724886501,0.0982995306422915,0.000303768835135923,0.282898750263284,0.000783957887661605,0.519998664303779,0.000582061900370118,0.093288451889112,-0.00123057120868341,324.72640914604,12.8756565720541,39.941348324963,1.58370575836265
0.00852683947389154,39.667664887196,1.57280264786705,0.00331056588663495,-0.000881270834662179,0.793753998580482,-0.104922352089204,0.098299461324037,0.000325428032215243,0.28289856632875,0.000840564458748351,0.519998474258287,0.000631615170896287,0.0962823600278124,-0.00121709928423477,322.596859232664,12.7914010682806,39.6794136856177,1.57334233139852
0.00880880746323422,39.4077953015553,1.56255642840411,0.00353783209362585,-0.00091069306305368,0.818208267113749,-0.103771329512044,0.098299384826663,0.000347768169343127,0.282898363392235,0.000898979557264849,0.519998265071393,0.000683054261861525,0.0992486628008977,-0.00120374742233971,320.48324071484,12.7080609871555,39.4194386079253,1.56309150142013
0.00937274344191956,38.8938780207971,1.54234917210672,0.00401289134300136,-0.000968570534202213,0.866440784427028,-0.101497707437298,0.098299208524018,0.000394466160314093,0.282897895832633,0.00102116868718353,0.519997784617463,0.000791520649430767,0.105099267150999,-0.00117737340627266,316.303355058467,12.5437053005259,38.9053126721915,1.54287575196468
0.0099366794206049,38.3876353999245,1.52247160644431,0.0045148990028336,-0.00102517585226945,0.913783093169747,-0.0992596560273683,0.0982989981127177,0.000443813064170887,0.282897338010028,0.00115039322973445,0.519997213415704,0.000907324077738396,0.11084188920149,-0.00115141200991747,312.185890130557,12.3820337131223,38.3988644860585,1.52299014671404
0.0105006153992902,37.8889594345664,1.50289290235712,0.00504335680795515,-0.00108052875439947,0.960248471688788,-0.0970559516636238,0.0982987498503859,0.000495759872570021,0.282896680030424,0.00128652310761292,0.519996541618287,0.00103032978979758,0.11647813961585,-0.00112584903929804,308.129967583239,12.2227932074922,37.8999860127384,1.50340356452155
0.0110645513779756,37.3977401632431,1.48359936159878,0.00559777393658236,-0.00113464854420496,1.00585004128067,-0.094886108929475,0.0982984598851815,0.000550258304224847,0.2828959117101,0.00142943017648127,0.519995759085608,0.00116040506437533,0.122009610007345,-0.00110067886358191,304.134693092601,12.0658715748603,37.4085672503899,1.48410220370782
0.0116284873566609,36.9138698071756,1.46458456945932,0.00617766691303629,-0.00118755426190182,1.05060074418241,-0.0927498839155458,0.0982981242665742,0.000607260794994446,0.282895022604112,0.00157898819485821,0.51999485541483,0.0012974191455434,0.127437870269326,-0.00107589865342033,300.199190063261,11.9112164639515,36.9245003777811,1.46507962506603
0.0121924233353463,36.4372440188186,1.44584608613952,0.00678255950684639,-0.00123926476636296,1.0945133374177,-0.0906470896367769,0.0982977389556412,0.000666720487625858,0.28289400203353,0.00173507279510843,0.519993819967171,0.00144124319421325,0.132764467828767,-0.00105150623978661,296.322609794624,11.7588081823464,36.4476810047388,1.4463334064286
0.0127563593140316,35.9677596521568,1.42738291533013,0.00741198262086461,-0.00128979879969786,1.13760039348087,-0.0885774588714821,0.0982972998349065,0.000728591220426525,0.282892839111469,0.0018975614520028,0.519992641893975,0.00159175024138474,0.137990927729229,-0.00102749852290919,292.504113353888,11.6086388975942,35.9780059425282,1.42786258440409
0.0138842312714023,35.0498057858368,1.39127294499754,0.00874257895840437,-0.00138741146880658,1.2213472785802,-0.0845360816244019,0.0982962433573692,0.000859384564001652,0.282890041773775,0.00224126986070509,0.519989813575662,0.00191231470698595,0.148149424891778,-0.000980618546843062,285.038042156684,11.3149401039844,35.0596791852722,1.39173763279008
0.015012103228773,34.1592052366603,1.35623079177514,0.0101658421514476,-0.00148053804975866,1.30193838320566,-0.0806219901359543,0.0982949206691058,0.000999285071535973,0.282886540252322,0.00260916912542482,0.519986280391609,0.00225813368207161,0.157925125882846,-0.00093521508557707,277.794445598595,11.0299266835704,34.1687168086272,1.35668098207916
0.0161399751861437,33.2951783961859,1.32222194694272,0.0116782664092104,-0.00156931998176668,1.37946792531095,-0.0768311225794454,0.0982932969054864,0.00114794749439892,0.282882242355021,0.00300034283685024,0.519981950394266,0.00262825722189999,0.167329459340219,-0.000891241021921566,270.766982866844,10.7533176790722,33.3043388926218,1.32265807452588
0.0172678471435143,32.4569684079572,1.28921290669419,0.0132764506915808,-0.00165389419526377,1.45402746436575,-0.0731597855458884,0.0982913367446261,0.00130503676366286,0.28287705467806,0.00341390161387101,0.519976730400494,0.00302176347894758,0.176373531427566,-0.000848653512332305,263.949498199029,10.4848403063589,32.4657882784806,1.28963535768215
0.018395719100885,31.6438392012204,1.25717596805722,0.0149570956750057,-0.00173439350296154,1.52570597870508,-0.0696046175796622,0.0982890046269407,0.00147022768482865,0.282870883186777,0.00384898228718354,0.519970526574143,0.00343775779380026,0.185068135216926,-0.000807413563924082,257.33600487398,10.2242693798837,31.6523285994995,1.2575851337257
0.0195235910582557,30.8550747884134,1.22608531157688,0.0167170009089566,-0.00181094694022697,1.59458992563282,-0.066162270472659,0.0982862649533006,0.00164320465237475,0.282863633739926,0.00430474713648934,0.51996324495189,0.00387537185165305,0.193423757979261,-0.000767482337482845,250.920679511082,9.9713951178935,30.8632435798631,1.2264815995009
0.0206514630156264,30.0899792661356,1.19591339503691,0.0185530620605469,-0.00188367981899325,1.66076330735137,-0.0628293299071519,0.0982830822633921,0.00182366137407889,0.282855212561586,0.00478038316010146,0.519954791916714,0.00433376293913828,0.201450589181721,-0.000728820226922961,244.697862090153,9.72599350166717,30.0978370370888,1.19629720070506
0.0229072069303678,28.6281086499606,1.13821763783357,0.022441699760377,-0.00201816649661496,1.78530253900062,-0.056478635051243,0.0982752476298604,0.00220583392158356,0.282834484226508,0.00578813620183266,0.519934001372995,0.00530962925031155,0.216557197980775,-0.000655152166594419,232.807902949453,9.25672840034068,28.6353720627828,1.1385775932419
0.0247933670382988,27.4725971500808,1.09255694214627,0.0259011474780956,-0.00211993384809986,1.88181787082216,-0.051476272738128,0.0982670286103438,0.00254579812512218,0.282812740390666,0.00668499894830862,0.519912207612996,0.00618236300940867,0.228264507730728,-0.000597124763762285,223.409680375292,8.88534926891326,27.4793906861609,1.09289796007633
0.0266795271462297,26.3748918025898,1.04913162601261,0.0295363907663743,-0.00221251901152193,1.97176427676147,-0.046740032135286,0.0982571247368092,0.00290300507321619,0.282786540404967,0.00762767841229325,0.519885960074457,0.0071030905826589,0.239175006771167,-0.000542184372769317,214.481617162824,8.53215126320617,26.3812389110273,1.04945460537436
0.0285656872541607,25.3322465617687,1.00784325427914,0.0333353533400199,-0.00229641162925092,2.0554723632383,-0.0422572330928641,0.0982453873274226,0.00327625836659889,0.282755491043911,0.00861299894743556,0.519854865870006,0.00806852022869246,0.249328797660806,-0.000490183903877224,206.001378760738,8.19633440431339,25.3381695875708,1.00814913173055
0.0304518473620917,24.3420438466455,0.968586196876644,0.0372865681089184,-0.00237207784183293,2.13325715041152,-0.0380152507728004,0.0982316752533443,0.00366442040731047,0.282719219051523,0.0096379409729486,0.519818552000234,0.00907552184408264,0.258764092344918,-0.000440976908964485,197.94767550737,7.87703909735361,24.3475640874065,0.968875808974495
0.0323380074700227,23.4017875363115,0.931257804227849,0.0413791482231131,-0.0024399610120177,2.20541883002099,-0.0340022711366243,0.0982158557106914,0.00406640959774718,0.282677373184253,0.0106996335486146,0.519776667407878,0.0101211193666876,0.267517304081546,-0.000394426345184842,190.30020562323,7.57342979660558,23.4069252916573,0.931531864982486
0.0342241675779537,22.5090959160253,0.895772407387732,0.0456027597187924,-0.00250048290693941,2.27224347208286,-0.030207749974276,0.0981978047976112,0.00448119771157645,0.28262962573826,0.011795347393877,0.519728884514875,0.0112024835144473,0.275623133163651,-0.000350409899701602,183.039597792715,7.28481010527861,22.5138705285039,0.896031642949269
0.0361103276858847,21.661697641736,0.862051371706771,0.0499475952156051,-0.00255404545626634,2.33400364901106,-0.0266214902565326,0.0981774079242231,0.00490780738015438,0.28257567363449,0.0129224881992424,0.519674900315692,0.0123169246799256,0.283114642625041,-0.000308809286975778,176.147378373399,7.01054104720376,21.666127539928,0.862296548806063
0.0379964877938157,20.8574277153397,0.830009400011527,0.0544043491658339,-0.0026010317487947,2.39095903426121,-0.0232331363246378,0.0981545600762883,0.00534530974128908,0.282515239116814,0.0140785903845207,0.519614437083108,0.0134618864522534,0.290023330855884,-0.000269504381365799,169.605938701551,6.74992851467801,20.8615304602908,0.830241207305396
