"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}","MCC_IP1\Ia{A}","MCC_IP2\Ia{A}","MCC_IP1\Km\p2.T{N.m}","MCC_IP2\Km\p2.T{N.m}"
1.94325295733663e-005,3.37299406623832,0.02127954656364,-5.39716715590875e-009,-1.58931789383426e-009,-0.000535274860100749,-0.000172992675356412,0.0983,-5.3054153142583e-010,0.2829,-1.43965884030508e-009,0.52,-1.81648611293318e-009,-6.49288405302209e-005,-2.00671503413438e-006,0.830570177314972,0.161303122180032,0.102160131809742,0.0198402840281439
2.53384390368435e-005,3.88868012622801,0.0273037262621917,-8.96417797977653e-009,-2.81639206865413e-009,-0.0006769815419513,-0.000239656849030673,0.0983,-8.81178695412033e-010,0.2829,-2.39518165311408e-009,0.52,-3.06294821259197e-009,-8.21178610386927e-005,-2.78001944875581e-006,1.07592956821239,0.209080748124507,0.132339336890124,0.0257169320193143
3.12443485003207e-005,4.39755133071024,0.0332570641632795,-1.33387065966151e-008,-4.45690271234853e-009,-0.000809068872943724,-0.000312776362312049,0.0983,-1.31119485844726e-009,0.2829,-3.5701267872327e-009,0.52,-4.62685842033054e-009,-9.81400542880737e-005,-3.62820580281977e-006,1.31804603009524,0.256299051965541,0.162119661701715,0.0315247833917616
3.7150257963798e-005,4.89969437437219,0.0391413235554331,-1.84650922979873e-008,-6.54818456988674e-009,-0.000931662477670077,-0.000392262610658976,0.0983,-1.81511857289215e-009,0.2829,-4.95087742412711e-009,0.52,-6.50345198564726e-009,-0.00011301065854138,-4.55024628364412e-006,1.55696075953103,0.302972234762025,0.191506173422317,0.0372655848757291
4.89620768907524e-005,5.88411076902043,0.0507089465103999,-3.07713900350614e-008,-1.2218454176204e-008,-0.00114882473040548,-0.000570011455686112,0.0983,-3.02482764044654e-009,0.2829,-8.28036400975103e-009,0.52,-1.1177359494929e-008,-0.000139352439798185,-6.6121328859589e-006,2.02533461068714,0.394734285065745,0.249116157114519,0.0485523170630867
6.07738958177068e-005,6.84260451058306,0.0620201297044029,-4.54498060233877e-008,-2.0117373251267e-008,-0.00132944693533608,-0.000772206629709479,0.0982999999999999,-4.46771593209901e-009,0.2829,-1.22776374135348e-008,0.52,-1.70474666114102e-008,-0.000161261913256266,-8.95759690462996e-006,2.48137198442976,0.484475870103813,0.305208754084861,0.0595905320227689
7.25857147446613e-005,7.77586980234952,0.0730886061459432,-6.20551723743938e-008,-3.05426049444582e-008,-0.00147453548155571,-0.000998125728909377,0.0982999999999998,-6.10002344440291e-009,0.282899999999999,-1.68337704705705e-008,0.519999999999999,-2.40754221029015e-008,-0.000178861153912708,-1.15782584553488e-005,2.92540278625133,0.572307527924183,0.359824542708913,0.0703938259346746
9.62093525985701e-005,9.56926598486707,0.0945462420619254,-9.94137241328511e-008,-6.00584763967805e-008,-0.00166181159377319,-0.00151842713440439,0.0982999999999995,-9.77236908225925e-009,0.282899999999999,-2.72229073840275e-008,0.519999999999998,-4.14627721377042e-008,-0.000201577746324688,-1.76137547590909e-005,3.77865707010834,0.742633600778049,0.464774819623326,0.0913439328957001
0.000116129988374468,11.0088198354001,0.11199462897536,-1.33259167558483e-007,-9.52259908249597e-008,-0.00171753641110953,-0.00202486092035149,0.0982999999999991,-1.30993761709988e-008,0.282899999999998,-3.68280587550969e-008,0.519999999999996,-5.94061411796948e-008,-0.000208337166667586,-2.34883866760773e-005,4.46354808616985,0.881198225709851,0.549016414598892,0.108387381762312
0.000136050624150365,12.3848484907069,0.128907776083498,-1.67320303124532e-007,-1.41070600855028e-007,-0.00168413554072114,-0.0025899571569377,0.0982999999999986,-1.64475857971414e-008,0.282899999999996,-4.67337955719581e-008,0.519999999999994,-8.01816350346852e-008,-0.000204285641089474,-3.00435030204774e-005,5.11820145637468,1.0155774637078,0.629538779134086,0.12491602803606
0.000155971259926262,13.7000769931602,0.145334525357791,-1.99858849341191e-007,-1.9873293209283e-007,-0.00156556502490883,-0.00321071982465096,0.098299999999998,-1.96461248902389e-008,0.282899999999994,-5.6514284973635e-008,0.51999999999999,-1.03633863172845e-007,-0.000189903037521441,-3.72443499659511e-005,5.74391254066073,1.1461635854533,0.706501242501269,0.140978121010755
0.00017589189570216,14.9571090109032,0.161320122453606,-2.29216782271733e-007,-2.69292476968198e-007,-0.0013656061719541,-0.00388424344501258,0.0982999999999974,-2.25320096973112e-008,0.282899999999992,-6.57631611132217e-008,0.519999999999984,-1.29612407402381e-007,-0.000165648028658033,-4.50572239621459e-005,6.34191909893864,1.27331971118873,0.780056049169452,0.156618324476213
0.000195812531478057,16.1584376124072,0.176906562611297,-2.53809278987406e-007,-3.5377201230905e-007,-0.00108788099977677,-0.00460770682598497,0.0982999999999968,-2.49494521244617e-008,0.28289999999999,-7.40917916186019e-008,0.519999999999975,-1.57971135737076e-007,-0.000131959965272922,-5.34493991814256e-005,6.91340640250785,1.39738261749495,0.850348987508465,0.171878061951879
0.000235653803029852,18.4034703243445,0.207036026485491,-2.82680676739832e-007,-5.68328137590153e-007,-0.000312918441476408,-0.0061935559772767,0.0982999999999961,-2.77875105235251e-008,0.282899999999986,-8.65116903031692e-008,0.519999999999948,-2.21262291725787e-007,-3.79570069510883e-005,-7.18452493364097e-005,7.98133341384435,1.63746304979458,0.981704009902855,0.201407955124734
0.000275495074581647,20.4530815702098,0.236000747212935,-2.751435802725e-007,-8.49515242756361e-007,0.00073328490587731,-0.00794733354046162,0.0982999999999963,-2.70466139407864e-008,0.282899999999982,-9.09912299299673e-008,0.519999999999896,-2.92411293987476e-007,8.89474590829178e-005,-9.21890690693547e-005,8.95620837758027,1.86862815698494,1.10161363044237,0.229841263309148
0.000315336346133441,22.3235845416278,0.264034379318169,-2.20923757387667e-007,-1.20359199494044e-006,0.00202699063443418,-0.00984944669845825,0.0982999999999976,-2.17168053512075e-008,0.282899999999977,-8.50024336049224e-008,0.519999999999805,-3.70374095605231e-007,0.000245873963956866,-0.000114253581702116,9.845789790764,2.0927434858683,1.21103214426397,0.257407448761801
0.000355177617685236,24.0299448275364,0.291334931666496,-1.10640205346906e-007,-1.63606804878526e-006,0.00354640822832965,-0.0118815197183154,0.0982999999999994,-1.08759321856008e-008,0.282899999999968,-6.62324117073612e-008,0.51999999999965,-4.54144146074174e-007,0.000430179318096387,-0.000137825628732459,10.6571963362043,2.31138613908241,1.31083514935312,0.284300495107137
0.000395018889237031,25.5859595167031,0.318070814091008,6.43129973880521e-008,-2.15178537605082e-006,0.005271438487375,-0.0140262943026458,0.0982999999999998,6.32196764324552e-009,0.282899999999946,-3.25545057906323e-008,0.519999999999398,-5.42742818451889e-007,0.000639425488518587,-0.000162705013910691,11.3969918278472,2.52589387095856,1.40182999482521,0.310684946127903
0.000434860160788826,27.0043064617043,0.344382657134174,3.11799111945769e-007,-2.75494035190214e-006,0.00718360317442155,-0.016267608076042,0.0982999999999952,3.06498527042686e-008,0.2828999999999,1.79796350474192e-008,0.519999999999001,-6.35216722387753e-007,0.000871371065057334,-0.000188704253682087,12.0712085671807,2.73737987852061,1.48475865376322,0.336697725058035
0.00047470143234062,28.2965539967131,0.370383986600834,6.38945045235745e-007,-3.44908586074423e-006,0.00926603164621996,-0.018590403596989,0.0982999999999799,6.28082979466694e-008,0.282899999999811,8.71416455503961e-008,0.5199999999984,-7.30636612030439e-007,0.00112396963868648,-0.000215648681725072,12.6853519251723,2.94673831326397,1.56029828679619,0.362448812531468
0.000514542703892415,29.4732434887914,0.396164289495464,1.05219583671503e-006,-4.23716739625472e-006,0.0115033429817292,-0.0209806936125975,0.0982999999999456,1.03430850749069e-007,0.28289999999965,1.76539784171915e-007,0.519999999997522,-8.28092605477073e-007,0.00139535550368375,-0.000243376045906132,13.2444394851388,3.15466920257687,1.62906605667207,0.388024311916956
0.00055438397544421,30.5440367026917,0.421793994593977,1.55741202949958e-006,-5.12159304118626e-006,0.0138814348451951,-0.0234254768440542,0.0982999999998808,1.53093602499747e-007,0.282899999999384,2.87642647027075e-007,0.519999999996275,-9.26687063032878e-007,0.00168381804672217,-0.000271735531391029,13.7530709159909,3.3617188911275,1.69162772266688,0.413491423608683
0.000594225246996004,31.5178551098941,0.447328956172016,2.15996194574519e-006,-6.10430549327395e-006,0.0163872832508833,-0.0259126453334216,0.0982999999997707,2.12324259266587e-007,0.282899999998967,4.21801510098208e-007,0.519999999994549,-1.02552932234806e-006,0.00198777745833214,-0.000300586685867691,14.2154940957916,3.56831642314616,1.74850577378236,0.438902920046978
0.000634066518547799,32.4028618993697,0.472809795611078,2.8647098795534e-006,-7.18677838090164e-006,0.019008968264234,-0.0284309891103223,0.0982999999995966,2.81600981159714e-007,0.282899999998342,5.80247343761635e-007,0.519999999992219,-1.12373781033547e-006,0.00230578785045158,-0.000329799473679739,14.635596542439,3.77476819333247,1.80017837472,0.464296487779894
0.000673907790099594,33.2064982384412,0.498263135333038,3.67604020337212e-006,-8.37003684462959e-006,0.0217356218858191,-0.0309701729771252,0.0982999999993358,3.61354751990665e-007,0.282899999997441,7.64096609134819e-007,0.519999999989136,-1.22043912670368e-006,0.00263653093474986,-0.000359254006534652,15.0169226318369,3.98126796586155,1.84708148371594,0.489695959800971
0.000713749061651389,33.9355723176695,0.523704534093333,4.59791642124688e-006,-9.65470581113378e-006,0.0245573001776443,-0.0335206780742067,0.0982999999989609,4.51975184206976e-007,0.282899999996184,9.74365506448448e-007,0.519999999985134,-1.31476524133581e-006,0.00297880051154826,-0.000388839865660797,15.3627158307663,4.18792070076954,1.88961404718425,0.515114246194653
0.000753590333203183,34.5963471856345,0.549141259095337,5.63393951069153e-006,-1.10410592194941e-005,0.0274648568328748,-0.036073738395563,0.0982999999984399,5.53816253898047e-007,0.282899999994478,1.21198401665077e-006,0.519999999980026,-1.40585112423808e-006,0.00333148713382772,-0.000418455365388531,15.6759603900362,4.39476504200161,1.92814312797445,0.540556100166198
0.000793431604754978,35.1945905897591,0.574573662626184,6.78738110573564e-006,-1.25290525888498e-005,0.0304498712173568,-0.0386212940986423,0.0982999999977357,6.67199562688691e-007,0.282899999992214,1.47780378320056e-006,0.519999999973604,-1.49283458553801e-006,0.00369356937866537,-0.00044800701154425,15.9594049563944,4.60178446673954,1.96300680963651,0.566019489408964
0.000833272876306773,35.7354996011861,0.599993837375005,8.06113364863346e-006,-1.41182808502131e-005,0.0335047580624371,-0.0411560831395498,0.0982999999968061,7.92409437652087e-007,0.28289999998927,1.77258611716286e-006,0.51999999996564,-1.57485827231146e-006,0.00406412715297362,-0.000477410564418778,16.2155267905314,4.80889648463834,1.99450979523536,0.591494267610515
0.000873114147858567,36.2239128614277,0.625389457632645,9.45785149791363e-006,-1.58081125880869e-005,0.0366224578638398,-0.0436713723364602,0.0982999999956035,9.29706802231049e-007,0.28289999998551,2.09703561116877e-006,0.519999999955885,-1.65106788331052e-006,0.00444230413888376,-0.000506587919102938,16.4466326337657,5.01598349619098,2.02293581395319,0.616965970031491
0.000912955419410362,36.6642673929931,0.650743828860338,1.097992232365e-005,-1.75976628892265e-005,0.0397965010209994,-0.0461610420566001,0.0982999999940745,1.07932636439311e-006,0.282899999980782,2.45179332394915e-006,0.519999999944069,-1.7206125468711e-006,0.00482731557384723,-0.000535468087856561,16.6548381216728,5.22289334556722,2.04854508896576,0.642415881504768
0.000952796690962157,37.0606163267721,0.676036583356737,1.26294790449631e-005,-1.94858067883761e-005,0.0430209823979452,-0.0486195754876325,0.0982999999921604,1.24147779008687e-006,0.282899999974917,2.83743957617755e-006,0.519999999929904,-1.78264521305406e-006,0.00521844516487075,-0.000563987075656537,16.8420761913142,5.42944497852997,2.07157537153165,0.667821732359186
0.000992637962513952,37.4166646658731,0.70124452752752,1.44084237643007e-005,-2.14712049795284e-005,0.0462905093302859,-0.0510420180534127,0.0982999999897963,1.41634805598175e-006,0.282899999967733,3.25449958459514e-006,0.51999999991308,-1.83632311565989e-006,0.00561503878176369,-0.000592087409419588,17.010114065971,5.63543528605403,2.09224403011444,0.693158540184646
0.00103247923406575,37.7358396681768,0.726342619290295,1.63184746215822e-005,-2.35523504288767e-005,0.049600098472207,-0.0534238757876816,0.0982999999869117,1.60410605523033e-006,0.282899999959031,3.70345457665164e-006,0.519999999893269,-1.88080770951874e-006,0.00601649194467871,-0.000619716959137106,17.1605867308861,5.84064690093348,2.11075216789899,0.718399568814819
0.00107232050561754,38.0212363854669,0.751304052215605,1.83611299628283e-005,-2.57275398359654e-005,0.0529452565358502,-0.055761218294907,0.09829999998343,1.80489907524461e-006,0.282899999948594,4.18473312788852e-006,0.519999999870125,-1.91526656654594e-006,0.00642225961779863,-0.000646830132220921,17.2949709736756,6.04484907269762,2.1272814297621,0.743516435941807
0.00111216177716934,38.275682179062,0.77610107929597,2.05377113109499e-005,-2.79949170477851e-005,0.0563218856186951,-0.0580505824283784,0.0982999999792687,2.01885702172445e-006,0.282899999936193,4.69872134016105e-006,0.519999999843283,-1.93887349100181e-006,0.00683184472554772,-0.000673386756169189,17.4146160744966,6.24780422119618,2.14199777716308,0.76847991920713
0.00115200304872113,38.5017703960748,0.800705615422391,2.28493859371543e-005,-3.03524984977343e-005,0.0597262339388042,-0.0602889260068482,0.0982999999743391,2.24609463742682e-006,0.282899999921579,5.24576812765179e-006,0.519999999812362,-1.95080926505602e-006,0.00724479217677695,-0.000699351541679439,17.5207598142517,6.44927277514266,2.15505345715296,0.793260551342547
0.00123168559182472,38.8782677259615,0.84922614898942,2.78820405836974e-005,-3.53298515917929e-005,0.0666045326197963,-0.0646022060523724,0.0982999999617904,2.74080458902234e-006,0.282899999884645,6.4402769495383e-006,0.519999999736671,-1.93643086113316e-006,0.00807912980678129,-0.000749385590207519,17.6970273316561,6.84680558898132,2.1767343617937,0.842157087444702
0.00131136813492831,39.1675451616044,0.896646728669056,3.3465851908343e-005,-4.0641795607214e-005,0.0735559605414579,-0.0686840387559031,0.0982999999449538,3.28969324197607e-006,0.282899999835492,7.77042437539605e-006,0.519999999639677,-1.86574536042162e-006,0.00892233801367884,-0.000796734849568476,17.8318025056311,7.23559148948315,2.19331170819262,0.889977753206427
0.00139689915531686,39.3970524073118,0.946088849711274,4.00784897466016e-005,-4.6694336568643e-005,0.0810760262462015,-0.0727945025428735,0.0982999999210511,3.93971554103622e-006,0.282899999766218,9.35110702429339e-006,0.519999999507736,-1.72012017210866e-006,0.00983452198366424,-0.000844416229497332,17.9379645995429,7.64119429038888,2.20636964574377,0.939866897717832
0.0014824301757054,39.5568608907496,0.993794184444497,4.73361908275722e-005,-5.30861349405773e-005,0.0886364807296631,-0.0766158184274557,0.0982999998898689,4.65314755661262e-006,0.282899999676439,1.10917371210043e-005,0.519999999342349,-1.49498546749474e-006,0.0107516051125081,-0.000888743493758486,18.0110270296956,8.03275690563474,2.21535632465255,0.988029099393073
0.00156796119609395,39.6590330981639,1.03956090965572,5.52416452768462e-005,-5.97922409987736e-005,0.09622038233083,-0.080144126789693,0.0982999998500119,5.43025372795212e-006,0.282899999562352,1.29935854466189e-005,0.519999999138522,-1.18315488574304e-006,0.0116715323767297,-0.000929671870760439,18.0567519135207,8.40857987077633,2.22098048536304,1.03425532410549
0.0016534922164825,39.7135827932802,1.08322009744083,6.37962410816338e-005,-6.67875749398353e-005,0.10381383935344,-0.083379753869931,0.0982999997999614,6.2711704940707e-006,0.282899999419832,1.50575872049882e-005,0.51999999889103,-7.77746801474305e-007,0.0125926187135722,-0.000967205144891199,18.0799228119113,8.7672409939667,2.22383050586509,1.0783706422579
0.00173902323687104,39.728819386099,1.12463635349403,7.30002974385746e-005,-7.40472473441932e-005,0.11140549698774,-0.086326489795531,0.0982999997380775,7.17592923183841e-006,0.282899999244444,1.72843953545393e-005,0.519999998594435,-2.72206974725075e-007,0.0135134867846129,-0.00100138728162816,18.0845087988762,9.10759944298904,2.22439458226177,1.12023473148765
0.00182455425725959,39.7116300599213,1.16370718785372,8.28532558590753e-005,-8.15468189899362e-005,0.118986115468708,-0.0889909575960801,0.0982999996626019,8.14447504162893e-006,0.282899999031453,1.96744243459135e-005,0.519999998243109,3.39673584828602e-007,0.0144330158063543,-0.00103229510811453,18.0737989545706,9.4287896235425,2.22307727141219,1.15974112369573
0.00191008527764814,39.6677005660786,1.20036176729316,9.33538295379305e-005,-8.92624983859618e-005,0.126548239073035,-0.0913820967421439,0.0982999995716608,9.17668143024954e-006,0.282899998775827,2.22278844342831e-005,0.519999997831245,1.06374609507682e-006,0.0153503013995591,-0.00106003232220887,18.0505076714045,9.73021018156459,2.22021244358275,1.19681585233244
0.00199561629803668,39.6017610160982,1.23455870783801,0.000104500169334264,-9.71713530431726e-005,0.134085826769652,-0.093510565552234,0.098299999463268,1.0272366626862e-005,0.282899998472249,2.49448199962711e-005,0.519999997352868,1.90549222599215e-006,0.0162646107871588,-0.00108472256040591,18.0168919375961,10.0115050319561,2.21607770832432,1.2314151189306
0.00208114731842523,39.5177470141803,1.26628360053834,0.00011628997215854,-0.000105251435834226,0.141594009031979,-0.0953883220687454,0.098299999335327,1.14313042374196e-005,0.282899998115122,2.78251348169194e-005,0.519999996801841,2.87001942669936e-006,0.0171753532955791,-0.00110650453599745,17.9748282931861,10.2725424798383,2.21090388006189,1.26352272502011
0.00216667833881378,39.4189200287622,1.2955462189161,0.000128720561436146,-0.000113481865049421,0.149068905288999,-0.0970282883694832,0.0982999991856345,1.26532311542313e-005,0.282899997698578,3.08686111769241e-005,0.519999996171875,3.96206103145742e-006,0.0180820582115556,-0.00112552814508601,17.9258703824572,10.5133918626255,2.20488205704224,1.29314719910293
0.00225220935920232,39.3079717653883,1.32237770109585,0.000141788956477317,-0.000121842882666118,0.156507465417217,-0.0984440541537595,0.0982999990118831,1.39378543750189e-005,0.282899997216483,3.40749265544285e-005,0.519999995456527,5.18597914577125e-006,0.0189843555551084,-0.00114195102818361,17.8712988837179,10.734300037864,2.19816976269731,1.32031890465728
0.00242327139997941,39.0582143431604,1.36896169603911,0.000169826106393482,-0.000138883516451438,0.171266641436234,-0.10065904278573,0.0982999985824694,1.66939061782347e-005,0.282899996029827,4.09743549335477e-005,0.51999999374316,8.04507328877203e-006,0.0207746436062152,-0.00116764489631447,17.749352901057,11.118026623258,2.18317040683002,1.36751727466073
0.00259433344075651,38.7820684049267,1.4066059000524,0.000200373768552743,-0.000156239067183535,0.185858497630581,-0.102145573905408,0.0982999980266449,1.96967413169317e-005,0.282899994501044,4.85193048511527e-005,0.519999991607162,1.1475022172649e-005,0.0225446357625895,-0.00118488865730273,17.6154302424781,11.4283639483472,2.16669791982481,1.4056887656467
0.0027653954815336,38.4889555672532,1.43604948352153,0.000233402649944972,-0.000173794349081879,0.200275766718829,-0.103012482353446,0.0982999973224654,2.29434802812761e-005,0.282899992572175,5.67047978607681e-005,0.519999988991435,1.54981579008922e-005,0.024293450502994,-0.00119494479529997,17.4739711939271,11.6713556519969,2.14929845685304,1.43557674519561
0.00293645752231069,38.1853949662402,1.45812813956602,0.00026888260052984,-0.000191452284336549,0.214515021968762,-0.103361530846288,0.0982999964465606,2.64311593135972e-005,0.282899990181591,6.55252180108506e-005,0.519999985836262,2.01318816719626e-005,0.0260206721648109,-0.00119899375781694,17.3280263242213,11.8538485013614,2.13134723787922,1.45802336566745
0.00310751956308779,37.8758275191274,1.47371684802833,0.000306783089052886,-0.000209132390674813,0.228575434324128,-0.103285397351543,0.0982999953742053,3.01567771808602e-005,0.282899987264157,7.49744701910369e-005,0.519999982079211,2.53891807234854e-005,0.0277262001835168,-0.0011981106092779,17.1796531508876,11.9830191783766,2.11309733755918,1.47391135894032
0.00327858160386488,37.5632571247573,1.48368695132115,0.000347073554539394,-0.000226769107957188,0.242457822068325,-0.102866569036518,0.0982999940793885,3.41173297262599e-005,0.282899983751386,8.50461098408291e-005,0.519999977655044,3.12791548050006e-005,0.0294101338168878,-0.00119325220082361,17.0302246024479,12.0660193152689,2.09471762610109,1.48412037577808
0.00344964364464197,37.2497470053256,1.48887453672462,0.000389723662079842,-0.00024431007254672,0.2561639297955,-0.1021768921822,0.0982999925348753,3.83098350126699e-005,0.28289997957159,9.57334489700647e-005,0.519999972495647,3.78075313454788e-005,0.0310726846841941,-0.00118525194931352,16.8806676854111,12.1097139484009,2.07632212530556,1.48949481565331
0.00362070568541907,36.9367382209771,1.49005799136262,0.00043470344187112,-0.000261714343302863,0.269695981981699,-0.101277744242817,0.0982999907122681,4.27313469901281e-005,0.282899974650019,0.000107029632933672,0.519999966530008,4.49771628449377e-005,0.0327141226143801,-0.00117482183321667,16.7316167881009,12.1204959633923,2.05798886493641,1.49082100349725
0.00379176772619616,36.6252271774116,1.48794391471885,0.000481983337629298,-0.00027895064462185,0.283056454192693,-0.100220693694177,0.0982999885820651,4.73789602545419e-005,0.282899968909005,0.000118927693252651,0.519999959684219,5.27884962705641e-005,0.0343347478935736,-0.00116256004685246,16.5834992232425,12.104169707761,2.03977040445883,1.4888128740546
0.00396282976697325,36.3158833519853,1.48316040736275,0.00053153422070433,-0.000295995736297633,0.296247938377479,-0.0990484087730893,0.0982999861137183,5.2249811434891e-005,0.282899962268105,0.000131420588613364,0.519999951881527,6.12400005619899e-005,0.0359348749251882,-0.00114896154176784,16.4365917842709,12.0658954318862,2.02170078946532,1.48410513812201
0.00413389180775035,36.0091511638109,1.4762558494467,0.000583327400519344,-0.000312832972733771,0.309273033486546,-0.0977956342795427,0.0982999832756879,5.7341080219135e-005,0.282899954644242,0.000144501240575071,0.519999943042409,7.03285439497058e-005,0.037514818961918,-0.0011344293576427,16.2910693755413,12.0101789053087,2.00380153319158,1.47725200535297
0.00430495384852744,35.7053303731901,1.46770114259529,0.000637334627607329,-0.000329451046384335,0.322134267017631,-0.0964901751529811,0.0982999800354954,6.26499896524437e-005,0.282899945951836,0.000158162563133943,0.519999933084657,8.00497214492523e-005,0.0390748865892386,-0.00111928603177458,16.1470431771629,11.9408895719415,1.98608631079103,1.46872941734881
0.00447601588930453,35.4046238886067,1.45789413410178,0.000693528081263257,-0.000345842891223778,0.334834062731168,-0.0951538757059211,0.098299976359775,6.81738049231248e-005,0.282899936102943,0.000172397484622428,0.519999921923497,9.03981367478909e-005,0.0406153718092907,-0.00110378495818868,16.0045831305076,11.86129675205,1.96856372505243,1.45893950050214
0.00464707793008163,35.107162274583,1.44716562039446,0.000751880347581573,-0.000362004739197818,0.347374740289618,-0.0938035652640564,0.0982999722143239,7.39098312034339e-005,0.282899925007383,0.000187198963605546,0.51999990947171,0.000101367641816406,0.0421365559971306,-0.00108812135706305,15.8637292138619,11.774118903199,1.95123869330501,1.44821662509348
0.00481813997085872,34.813021768871,1.43578641606379,0.000812364398818257,-0.000377935331819011,0.359758521417694,-0.0924519261429058,0.0982999675641515,7.98554116205916e-005,0.282899912572874,0.000202560001568759,0.519999895639771,0.000112951536527678,0.0436387086479662,-0.00107244234325771,15.7244995530581,11.681581661264,1.93411344502614,1.43683454433547
0.00516026405241291,34.2348358886179,1.4119036409092,0.000939621593246731,-0.000409106859817041,0.38406380727136,-0.089778876565659,0.0982999566060217,9.23647890248469e-005,0.282899883308104,0.000234933031467151,0.519999863466578,0.000137933797710299,0.0465869398220159,-0.00104143496816164,15.4509201907774,11.4872316745698,1.90046318346562,1.41292949597208
0.00550238813396709,33.6701368549288,1.38748736777059,0.00107509059741374,-0.000439376142725341,0.40776593510116,-0.0871797685535878,0.0982999431914627,0.000105681385367661,0.282899847533003,0.000269461788136426,0.519999824646761,0.000165285708048138,0.0494620079277707,-0.00101128531522162,15.183795308076,11.288451248309,1.86760682289335,1.38847950354201
